Frame No.,UTC Timestamp,Lat,Long,estimated_time
0,19:53:32,32.70297,-117.23463100000001,00:00:00
1,19:53:32,32.70297,-117.23463100000001,00:00:00
2,19:53:32,32.70297,-117.23463100000001,00:00:00
3,19:53:32,32.70297,-117.23463100000001,00:00:00
4,19:53:32,32.70297,-117.23463100000001,00:00:00
5,19:53:32,32.70297,-117.23463100000001,00:00:00
6,19:53:32,32.70297,-117.23463100000001,00:00:00
7,19:53:32,32.70297,-117.23463100000001,00:00:00
8,19:53:32,32.70297,-117.23463100000001,00:00:00
9,19:53:32,32.70297,-117.23463100000001,00:00:00
10,19:53:32,32.70297,-117.23463100000001,00:00:00
11,19:53:32,32.70297,-117.23463100000001,00:00:00
12,19:53:32,32.70297,-117.23463100000001,00:00:00
13,19:53:32,32.70297,-117.23463100000001,00:00:00
14,19:53:32,32.70297,-117.23463100000001,00:00:00
15,19:53:32,32.70297,-117.23463100000001,00:00:00
16,19:53:32,32.70297,-117.23463100000001,00:00:00
17,19:53:32,32.70297,-117.23463100000001,00:00:00
18,19:53:32,32.70297,-117.23463100000001,00:00:00
19,19:53:32,32.70297,-117.23463100000001,00:00:00
20,19:53:32,32.70297,-117.23463100000001,00:00:00
21,19:53:32,32.70297,-117.23463100000001,00:00:00
22,19:53:32,32.70297,-117.23463100000001,00:00:00
23,19:53:32,32.70297,-117.23463100000001,00:00:00
24,19:53:32,32.70297,-117.23463100000001,00:00:00
25,19:53:32,32.70297,-117.23463100000001,00:00:00
26,19:53:32,32.70297,-117.23463100000001,00:00:00
27,19:53:32,32.70297,-117.23463100000001,00:00:00
28,19:53:32,32.70297,-117.23463100000001,00:00:00
29,19:53:32,32.70297,-117.23463100000001,00:00:00
30,19:53:32,32.70297,-117.23463100000001,00:00:00
31,19:53:32,32.70297,-117.23463100000001,00:00:00
32,19:53:32,32.70297,-117.23463100000001,00:00:00
33,19:53:32,32.70297,-117.23463100000001,00:00:00
34,19:53:32,32.70297,-117.23463100000001,00:00:00
35,19:53:32,32.70297,-117.23463100000001,00:00:00
36,19:53:32,32.70297,-117.23463100000001,00:00:00
37,19:53:32,32.70297,-117.23463100000001,00:00:00
38,19:53:32,32.70297,-117.23463100000001,00:00:00
39,19:53:32,32.70297,-117.23463100000001,00:00:00
40,19:53:32,32.70297,-117.23463100000001,00:00:00
41,19:53:32,32.70297,-117.23463100000001,00:00:00
42,19:53:32,32.70297,-117.23463100000001,00:00:00
43,19:53:32,32.70297,-117.23463100000001,00:00:00
44,19:53:32,32.70297,-117.23463100000001,00:00:00
45,19:53:32,32.70297,-117.23463100000001,00:00:00
46,19:53:32,32.70297,-117.23463100000001,00:00:00
47,19:53:32,32.70297,-117.23463100000001,00:00:00
48,19:53:32,32.70297,-117.23463100000001,00:00:00
49,19:53:32,32.70297,-117.23463100000001,00:00:00
50,19:53:32,32.70297,-117.23463100000001,00:00:00
51,19:53:32,32.70297,-117.23463100000001,00:00:00
52,19:53:32,32.70297,-117.23463100000001,00:00:00
53,19:53:32,32.70297,-117.23463100000001,00:00:00
54,19:53:32,32.70297,-117.23463100000001,00:00:00
55,19:53:32,32.70297,-117.23463100000001,00:00:00
56,19:53:32,32.70297,-117.23463100000001,00:00:00
57,19:53:32,32.70297,-117.23463100000001,00:00:00
58,19:53:32,32.70297,-117.23463100000001,00:00:00
59,19:53:32,32.70297,-117.23463100000001,00:00:00
60,19:53:32,32.70297,-117.23463100000001,00:00:00
61,19:53:32,32.70297,-117.23463100000001,00:00:00
62,19:53:32,32.70297,-117.23463100000001,00:00:00
63,19:53:32,32.70297,-117.23463100000001,00:00:00
64,19:53:32,32.70297,-117.23463100000001,00:00:00
65,19:53:32,32.70297,-117.23463100000001,00:00:00
66,19:53:32,32.70297,-117.23463100000001,00:00:00
67,19:53:32,32.70297,-117.23463100000001,00:00:00
68,19:53:32,32.70297,-117.23463100000001,00:00:00
69,19:53:32,32.70297,-117.23463100000001,00:00:00
70,19:53:32,32.70297,-117.23463100000001,00:00:00
71,19:53:32,32.70297,-117.23463100000001,00:00:00
72,19:53:32,32.70297,-117.23463100000001,00:00:00
73,19:53:32,32.70297,-117.23463100000001,00:00:00
74,19:53:32,32.70297,-117.23463100000001,00:00:00
75,19:53:32,32.70297,-117.23463100000001,00:00:00
76,19:53:32,32.70297,-117.23463100000001,00:00:00
77,19:53:32,32.70297,-117.23463100000001,00:00:00
78,19:53:32,32.70297,-117.23463100000001,00:00:00
79,19:53:32,32.70297,-117.23463100000001,00:00:00
80,19:53:32,32.70297,-117.23463100000001,00:00:00
81,19:53:37,32.70297,-117.23463100000001,19:53:37
82,19:53:37,32.70297,-117.23463100000001,19:53:37
83,19:53:37,32.70297,-117.23463100000001,19:53:37
84,19:53:37,32.70297,-117.23463100000001,19:53:37
85,19:53:37,32.70297,-117.23463100000001,19:53:37
86,19:53:37,32.70297,-117.23463100000001,19:53:37
87,19:53:37,32.70297,-117.23463100000001,19:53:37
88,19:53:37,32.70297,-117.23463100000001,19:53:37
89,19:53:37,32.70297,-117.23463100000001,19:53:37
90,19:53:37,32.70297,-117.23463100000001,19:53:37
91,19:53:37,32.70297,-117.23463100000001,19:53:37
92,19:53:37,32.70297,-117.23463100000001,19:53:37
93,19:53:37,32.70297,-117.23463100000001,19:53:37
94,19:53:37,32.70297,-117.23463100000001,19:53:37
95,19:53:37,32.70297,-117.23463100000001,19:53:37
96,19:53:37,32.70297,-117.23463100000001,19:53:37
97,19:53:37,32.70297,-117.23463100000001,19:53:37
98,19:53:37,32.70297,-117.23463100000001,19:53:37
99,19:53:37,32.70297,-117.23463100000001,19:53:37
100,19:53:37,32.70297,-117.23463100000001,19:53:37
101,19:53:37,32.70297,-117.23463100000001,19:53:37
102,19:53:37,32.70297,-117.23463100000001,19:53:37
103,19:53:37,32.70297,-117.23463100000001,19:53:37
104,19:53:37,32.70297,-117.23463100000001,19:53:37
105,19:53:37,32.70297,-117.23463100000001,19:53:37
106,19:53:37,32.70297,-117.23463100000001,19:53:37
107,19:53:37,32.70297,-117.23463100000001,19:53:37
108,19:53:37,32.70297,-117.23463100000001,19:53:38
109,19:53:37,32.70297,-117.23463100000001,19:53:38
110,19:53:37,32.70297,-117.23463100000001,19:53:38
111,19:53:37,32.70297,-117.23463100000001,19:53:38
112,19:53:37,32.70297,-117.23463100000001,19:53:38
113,19:53:37,32.70297,-117.23463100000001,19:53:38
114,19:53:37,32.70297,-117.23463100000001,19:53:38
115,19:53:37,32.70297,-117.23463100000001,19:53:38
116,19:53:37,32.70297,-117.23463100000001,19:53:38
117,19:53:37,32.70297,-117.23463100000001,19:53:38
118,19:53:37,32.70297,-117.23463100000001,19:53:38
119,19:53:37,32.70297,-117.23463100000001,19:53:38
120,19:53:37,32.70297,-117.23463100000001,19:53:38
121,19:53:37,32.70297,-117.23463100000001,19:53:38
122,19:53:37,32.70297,-117.23463100000001,19:53:38
123,19:53:37,32.70297,-117.23463100000001,19:53:38
124,19:53:37,32.70297,-117.23463100000001,19:53:38
125,19:53:37,32.70297,-117.23463100000001,19:53:38
126,19:53:37,32.70297,-117.23463100000001,19:53:38
127,19:53:37,32.70297,-117.23463100000001,19:53:38
128,19:53:37,32.70297,-117.23463100000001,19:53:38
129,19:53:37,32.70297,-117.23463100000001,19:53:38
130,19:53:37,32.70297,-117.23463100000001,19:53:38
131,19:53:37,32.70297,-117.23463100000001,19:53:38
132,19:53:37,32.70297,-117.23463100000001,19:53:38
133,19:53:37,32.70297,-117.23463100000001,19:53:38
134,19:53:37,32.70297,-117.23463100000001,19:53:38
135,19:53:37,32.70297,-117.23463100000001,19:53:39
136,19:53:37,32.70297,-117.23463100000001,19:53:39
137,19:53:37,32.70297,-117.23463100000001,19:53:39
138,19:53:37,32.70297,-117.23463100000001,19:53:39
139,19:53:37,32.70297,-117.23463100000001,19:53:39
140,19:53:37,32.70297,-117.23463100000001,19:53:39
141,19:53:37,32.70297,-117.23463100000001,19:53:39
142,19:53:37,32.70297,-117.23463100000001,19:53:39
143,19:53:37,32.70297,-117.23463100000001,19:53:39
144,19:53:37,32.70297,-117.23463100000001,19:53:39
145,19:53:37,32.70297,-117.23463100000001,19:53:39
146,19:53:37,32.70297,-117.23463100000001,19:53:39
147,19:53:37,32.70297,-117.23463100000001,19:53:39
148,19:53:37,32.70297,-117.23463100000001,19:53:39
149,19:53:37,32.70297,-117.23463100000001,19:53:39
150,19:53:37,32.70297,-117.23463100000001,19:53:39
151,19:53:37,32.70297,-117.23463100000001,19:53:39
152,19:53:37,32.70297,-117.23463100000001,19:53:39
153,19:53:37,32.70297,-117.23463100000001,19:53:39
154,19:53:37,32.70297,-117.23463100000001,19:53:39
155,19:53:37,32.70297,-117.23463100000001,19:53:39
