Frame No.,UTC Timestamp,Lat,Long,estimated_time
0,20:00:27,32.70297,-117.23463100000001,00:00:00
1,20:00:27,32.70297,-117.23463100000001,00:00:00
2,20:00:27,32.70297,-117.23463100000001,00:00:00
3,20:00:27,32.70297,-117.23463100000001,00:00:00
4,20:00:27,32.70297,-117.23463100000001,00:00:00
5,20:00:27,32.70297,-117.23463100000001,00:00:00
6,20:00:27,32.70297,-117.23463100000001,00:00:00
7,20:00:27,32.70297,-117.23463100000001,00:00:00
8,20:00:27,32.70297,-117.23463100000001,00:00:00
9,20:00:27,32.70297,-117.23463100000001,00:00:00
10,20:00:27,32.70297,-117.23463100000001,00:00:00
11,20:00:27,32.70297,-117.23463100000001,00:00:00
12,20:00:27,32.70297,-117.23463100000001,00:00:00
13,20:00:27,32.70297,-117.23463100000001,00:00:00
14,20:00:27,32.70297,-117.23463100000001,00:00:00
15,20:00:27,32.70297,-117.23463100000001,00:00:00
16,20:00:27,32.70297,-117.23463100000001,00:00:00
17,20:00:27,32.70297,-117.23463100000001,00:00:00
18,20:00:27,32.70297,-117.23463100000001,00:00:00
19,20:00:27,32.70297,-117.23463100000001,00:00:00
20,20:00:27,32.70297,-117.23463100000001,00:00:00
21,20:00:27,32.70297,-117.23463100000001,00:00:00
22,20:00:27,32.70297,-117.23463100000001,00:00:00
23,20:00:27,32.70297,-117.23463100000001,00:00:00
24,20:00:27,32.70297,-117.23463100000001,00:00:00
25,20:00:27,32.70297,-117.23463100000001,00:00:00
26,20:00:27,32.70297,-117.23463100000001,00:00:00
27,20:00:27,32.70297,-117.23463100000001,00:00:00
28,20:00:27,32.70297,-117.23463100000001,00:00:00
29,20:00:27,32.70297,-117.23463100000001,00:00:00
30,20:00:27,32.70297,-117.23463100000001,00:00:00
31,20:00:27,32.70297,-117.23463100000001,00:00:00
32,20:00:27,32.70297,-117.23463100000001,00:00:00
33,20:00:27,32.70297,-117.23463100000001,00:00:00
34,20:00:27,32.70297,-117.23463100000001,00:00:00
35,20:00:27,32.70297,-117.23463100000001,00:00:00
36,20:00:27,32.70297,-117.23463100000001,00:00:00
37,20:00:27,32.70297,-117.23463100000001,00:00:00
38,20:00:27,32.70297,-117.23463100000001,00:00:00
39,20:00:27,32.70297,-117.23463100000001,00:00:00
40,20:00:27,32.70297,-117.23463100000001,00:00:00
41,20:00:27,32.70297,-117.23463100000001,00:00:00
42,20:00:27,32.70297,-117.23463100000001,00:00:00
43,20:00:27,32.70297,-117.23463100000001,00:00:00
44,20:00:27,32.70297,-117.23463100000001,00:00:00
45,20:00:27,32.70297,-117.23463100000001,00:00:00
46,20:00:27,32.70297,-117.23463100000001,00:00:00
47,20:00:27,32.70297,-117.23463100000001,00:00:00
48,20:00:27,32.70297,-117.23463100000001,00:00:00
49,20:00:27,32.70297,-117.23463100000001,00:00:00
50,20:00:27,32.70297,-117.23463100000001,00:00:00
51,20:00:27,32.70297,-117.23463100000001,00:00:00
52,20:00:32,32.70297,-117.23463100000001,20:00:32
53,20:00:32,32.70297,-117.23463100000001,20:00:32
54,20:00:32,32.70297,-117.23463100000001,20:00:32
55,20:00:32,32.70297,-117.23463100000001,20:00:32
56,20:00:32,32.70297,-117.23463100000001,20:00:32
57,20:00:32,32.70297,-117.23463100000001,20:00:32
58,20:00:32,32.70297,-117.23463100000001,20:00:32
59,20:00:32,32.70297,-117.23463100000001,20:00:32
60,20:00:32,32.70297,-117.23463100000001,20:00:32
61,20:00:32,32.70297,-117.23463100000001,20:00:32
62,20:00:32,32.70297,-117.23463100000001,20:00:32
63,20:00:32,32.70297,-117.23463100000001,20:00:32
64,20:00:32,32.70297,-117.23463100000001,20:00:32
65,20:00:32,32.70297,-117.23463100000001,20:00:32
66,20:00:32,32.70297,-117.23463100000001,20:00:32
67,20:00:32,32.70297,-117.23463100000001,20:00:32
68,20:00:32,32.70297,-117.23463100000001,20:00:32
69,20:00:32,32.70297,-117.23463100000001,20:00:32
70,20:00:32,32.70297,-117.23463100000001,20:00:32
71,20:00:32,32.70297,-117.23463100000001,20:00:32
72,20:00:32,32.70297,-117.23463100000001,20:00:32
73,20:00:32,32.70297,-117.23463100000001,20:00:32
74,20:00:32,32.70297,-117.23463100000001,20:00:32
75,20:00:32,32.70297,-117.23463100000001,20:00:32
76,20:00:32,32.70297,-117.23463100000001,20:00:32
77,20:00:32,32.70297,-117.23463100000001,20:00:32
78,20:00:32,32.70297,-117.23463100000001,20:00:32
79,20:00:32,32.70297,-117.23463100000001,20:00:33
80,20:00:32,32.70297,-117.23463100000001,20:00:33
81,20:00:32,32.70297,-117.23463100000001,20:00:33
82,20:00:32,32.70297,-117.23463100000001,20:00:33
83,20:00:32,32.70297,-117.23463100000001,20:00:33
84,20:00:32,32.70297,-117.23463100000001,20:00:33
85,20:00:32,32.70297,-117.23463100000001,20:00:33
