Frame No.,UTC Timestamp,Lat,Long,estimated_time
0,19:51:12,32.70297,-117.23463100000001,00:00:00
1,19:51:12,32.70297,-117.23463100000001,00:00:00
2,19:51:12,32.70297,-117.23463100000001,00:00:00
3,19:51:12,32.70297,-117.23463100000001,00:00:00
4,19:51:12,32.70297,-117.23463100000001,00:00:00
5,19:51:12,32.70297,-117.23463100000001,00:00:00
6,19:51:12,32.70297,-117.23463100000001,00:00:00
7,19:51:12,32.70297,-117.23463100000001,00:00:00
8,19:51:12,32.70297,-117.23463100000001,00:00:00
9,19:51:12,32.70297,-117.23463100000001,00:00:00
10,19:51:12,32.70297,-117.23463100000001,00:00:00
11,19:51:12,32.70297,-117.23463100000001,00:00:00
12,19:51:12,32.70297,-117.23463100000001,00:00:00
13,19:51:12,32.70297,-117.23463100000001,00:00:00
14,19:51:12,32.70297,-117.23463100000001,00:00:00
15,19:51:12,32.70297,-117.23463100000001,00:00:00
16,19:51:12,32.70297,-117.23463100000001,00:00:00
17,19:51:12,32.70297,-117.23463100000001,00:00:00
18,19:51:12,32.70297,-117.23463100000001,00:00:00
19,19:51:12,32.70297,-117.23463100000001,00:00:00
20,19:51:12,32.70297,-117.23463100000001,00:00:00
21,19:51:12,32.70297,-117.23463100000001,00:00:00
22,19:51:12,32.70297,-117.23463100000001,00:00:00
23,19:51:12,32.70297,-117.23463100000001,00:00:00
24,19:51:12,32.70297,-117.23463100000001,00:00:00
25,19:51:12,32.70297,-117.23463100000001,00:00:00
26,19:51:12,32.70297,-117.23463100000001,00:00:00
27,19:51:12,32.70297,-117.23463100000001,00:00:00
28,19:51:12,32.70297,-117.23463100000001,00:00:00
29,19:51:12,32.70297,-117.23463100000001,00:00:00
30,19:51:12,32.70297,-117.23463100000001,00:00:00
31,19:51:12,32.70297,-117.23463100000001,00:00:00
32,19:51:12,32.70297,-117.23463100000001,00:00:00
33,19:51:12,32.70297,-117.23463100000001,00:00:00
34,19:51:12,32.70297,-117.23463100000001,00:00:00
35,19:51:12,32.70297,-117.23463100000001,00:00:00
36,19:51:12,32.70297,-117.23463100000001,00:00:00
37,19:51:12,32.70297,-117.23463100000001,00:00:00
38,19:51:12,32.70297,-117.23463100000001,00:00:00
39,19:51:12,32.70297,-117.23463100000001,00:00:00
40,19:51:12,32.70297,-117.23463100000001,00:00:00
41,19:51:12,32.70297,-117.23463100000001,00:00:00
42,19:51:12,32.70297,-117.23463100000001,00:00:00
43,19:51:12,32.70297,-117.23463100000001,00:00:00
44,19:51:17,32.70297,-117.23463100000001,19:51:17
45,19:51:17,32.70297,-117.23463100000001,19:51:17
46,19:51:17,32.70297,-117.23463100000001,19:51:17
47,19:51:17,32.70297,-117.23463100000001,19:51:17
48,19:51:17,32.70297,-117.23463100000001,19:51:17
49,19:51:17,32.70297,-117.23463100000001,19:51:17
50,19:51:17,32.70297,-117.23463100000001,19:51:17
51,19:51:17,32.70297,-117.23463100000001,19:51:17
52,19:51:17,32.70297,-117.23463100000001,19:51:17
53,19:51:17,32.70297,-117.23463100000001,19:51:17
54,19:51:17,32.70297,-117.23463100000001,19:51:17
55,19:51:17,32.70297,-117.23463100000001,19:51:17
56,19:51:17,32.70297,-117.23463100000001,19:51:17
57,19:51:17,32.70297,-117.23463100000001,19:51:17
58,19:51:17,32.70297,-117.23463100000001,19:51:17
59,19:51:17,32.70297,-117.23463100000001,19:51:17
60,19:51:17,32.70297,-117.23463100000001,19:51:17
61,19:51:17,32.70297,-117.23463100000001,19:51:17
62,19:51:17,32.70297,-117.23463100000001,19:51:17
63,19:51:17,32.70297,-117.23463100000001,19:51:17
64,19:51:17,32.70297,-117.23463100000001,19:51:17
65,19:51:17,32.70297,-117.23463100000001,19:51:17
66,19:51:17,32.70297,-117.23463100000001,19:51:17
67,19:51:17,32.70297,-117.23463100000001,19:51:17
68,19:51:17,32.70297,-117.23463100000001,19:51:17
69,19:51:17,32.70297,-117.23463100000001,19:51:17
70,19:51:17,32.70297,-117.23463100000001,19:51:17
71,19:51:17,32.70297,-117.23463100000001,19:51:18
72,19:51:17,32.70297,-117.23463100000001,19:51:18
73,19:51:17,32.70297,-117.23463100000001,19:51:18
74,19:51:17,32.70297,-117.23463100000001,19:51:18
75,19:51:17,32.70297,-117.23463100000001,19:51:18
76,19:51:17,32.70297,-117.23463100000001,19:51:18
77,19:51:17,32.70297,-117.23463100000001,19:51:18
78,19:51:17,32.70297,-117.23463100000001,19:51:18
79,19:51:17,32.70297,-117.23463100000001,19:51:18
80,19:51:17,32.70297,-117.23463100000001,19:51:18
81,19:51:17,32.70297,-117.23463100000001,19:51:18
82,19:51:17,32.70297,-117.23463100000001,19:51:18
83,19:51:17,32.70297,-117.23463100000001,19:51:18
84,19:51:17,32.70297,-117.23463100000001,19:51:18
85,19:51:17,32.70297,-117.23463100000001,19:51:18
86,19:51:17,32.70297,-117.23463100000001,19:51:18
87,19:51:17,32.70297,-117.23463100000001,19:51:18
88,19:51:17,32.70297,-117.23463100000001,19:51:18
89,19:51:17,32.70297,-117.23463100000001,19:51:18
90,19:51:17,32.70297,-117.23463100000001,19:51:18
91,19:51:17,32.70297,-117.23463100000001,19:51:18
92,19:51:17,32.70297,-117.23463100000001,19:51:18
93,19:51:17,32.70297,-117.23463100000001,19:51:18
94,19:51:17,32.70297,-117.23463100000001,19:51:18
95,19:51:17,32.70297,-117.23463100000001,19:51:18
96,19:51:17,32.70297,-117.23463100000001,19:51:18
97,19:51:17,32.70297,-117.23463100000001,19:51:18
98,19:51:17,32.70297,-117.23463100000001,19:51:19
99,19:51:17,32.70297,-117.23463100000001,19:51:19
100,19:51:17,32.70297,-117.23463100000001,19:51:19
101,19:51:17,32.70297,-117.23463100000001,19:51:19
102,19:51:17,32.70297,-117.23463100000001,19:51:19
103,19:51:17,32.70297,-117.23463100000001,19:51:19
104,19:51:17,32.70297,-117.23463100000001,19:51:19
105,19:51:17,32.70297,-117.23463100000001,19:51:19
106,19:51:17,32.70297,-117.23463100000001,19:51:19
107,19:51:17,32.70297,-117.23463100000001,19:51:19
108,19:51:17,32.70297,-117.23463100000001,19:51:19
109,19:51:17,32.70297,-117.23463100000001,19:51:19
110,19:51:17,32.70297,-117.23463100000001,19:51:19
111,19:51:17,32.70297,-117.23463100000001,19:51:19
112,19:51:17,32.70297,-117.23463100000001,19:51:19
113,19:51:17,32.70297,-117.23463100000001,19:51:19
114,19:51:17,32.70297,-117.23463100000001,19:51:19
115,19:51:17,32.70297,-117.23463100000001,19:51:19
116,19:51:17,32.70297,-117.23463100000001,19:51:19
117,19:51:17,32.70297,-117.23463100000001,19:51:19
118,19:51:17,32.70297,-117.23463100000001,19:51:19
119,19:51:17,32.70297,-117.23463100000001,19:51:19
120,19:51:17,32.70297,-117.23463100000001,19:51:19
121,19:51:17,32.70297,-117.23463100000001,19:51:19
122,19:51:17,32.70297,-117.23463100000001,19:51:19
123,19:51:17,32.70297,-117.23463100000001,19:51:19
124,19:51:17,32.70297,-117.23463100000001,19:51:19
125,19:51:17,32.70297,-117.23463100000001,19:51:20
126,19:51:17,32.70297,-117.23463100000001,19:51:20
127,19:51:17,32.70297,-117.23463100000001,19:51:20
128,19:51:17,32.70297,-117.23463100000001,19:51:20
129,19:51:17,32.70297,-117.23463100000001,19:51:20
130,19:51:17,32.70297,-117.23463100000001,19:51:20
131,19:51:17,32.70297,-117.23463100000001,19:51:20
132,19:51:17,32.70297,-117.23463100000001,19:51:20
133,19:51:17,32.70297,-117.23463100000001,19:51:20
134,19:51:17,32.70297,-117.23463100000001,19:51:20
135,19:51:17,32.70297,-117.23463100000001,19:51:20
136,19:51:17,32.70297,-117.23463100000001,19:51:20
137,19:51:17,32.70297,-117.23463100000001,19:51:20
138,19:51:17,32.70297,-117.23463100000001,19:51:20
139,19:51:17,32.70297,-117.23463100000001,19:51:20
140,19:51:17,32.70297,-117.23463100000001,19:51:20
141,19:51:17,32.70297,-117.23463100000001,19:51:20
142,19:51:17,32.70297,-117.23463100000001,19:51:20
143,19:51:17,32.70297,-117.23463100000001,19:51:20
144,19:51:17,32.70297,-117.23463100000001,19:51:20
145,19:51:17,32.70297,-117.23463100000001,19:51:20
146,19:51:17,32.70297,-117.23463100000001,19:51:20
147,19:51:17,32.70297,-117.23463100000001,19:51:20
148,19:51:17,32.70297,-117.23463100000001,19:51:20
149,19:51:17,32.70297,-117.23463100000001,19:51:20
150,19:51:17,32.70297,-117.23463100000001,19:51:20
151,19:51:17,32.70297,-117.23463100000001,19:51:20
152,19:51:17,32.70297,-117.23463100000001,19:51:21
153,19:51:17,32.70297,-117.23463100000001,19:51:21
154,19:51:17,32.70297,-117.23463100000001,19:51:21
155,19:51:17,32.70297,-117.23463100000001,19:51:21
156,19:51:17,32.70297,-117.23463100000001,19:51:21
157,19:51:17,32.70297,-117.23463100000001,19:51:21
158,19:51:17,32.70297,-117.23463100000001,19:51:21
159,19:51:17,32.70297,-117.23463100000001,19:51:21
160,19:51:17,32.70297,-117.23463100000001,19:51:21
161,19:51:17,32.70297,-117.23463100000001,19:51:21
162,19:51:17,32.70297,-117.23463100000001,19:51:21
163,19:51:17,32.70297,-117.23463100000001,19:51:21
164,19:51:17,32.70297,-117.23463100000001,19:51:21
165,19:51:17,32.70297,-117.23463100000001,19:51:21
166,19:51:17,32.70297,-117.23463100000001,19:51:21
167,19:51:17,32.70297,-117.23463100000001,19:51:21
168,19:51:17,32.70297,-117.23463100000001,19:51:21
169,19:51:17,32.70297,-117.23463100000001,19:51:21
170,19:51:17,32.70297,-117.23463100000001,19:51:21
171,19:51:17,32.70297,-117.23463100000001,19:51:21
172,19:51:17,32.70297,-117.23463100000001,19:51:21
173,19:51:17,32.70297,-117.23463100000001,19:51:21
174,19:51:17,32.70297,-117.23463100000001,19:51:21
175,19:51:17,32.70297,-117.23463100000001,19:51:21
176,19:51:22,32.70297,-117.23463100000001,19:51:22
177,19:51:22,32.70297,-117.23463100000001,19:51:22
178,19:51:22,32.70297,-117.23463100000001,19:51:22
179,19:51:22,32.70297,-117.23463100000001,19:51:22
180,19:51:22,32.70297,-117.23463100000001,19:51:22
181,19:51:22,32.70297,-117.23463100000001,19:51:22
182,19:51:22,32.70297,-117.23463100000001,19:51:22
183,19:51:22,32.70297,-117.23463100000001,19:51:22
184,19:51:22,32.70297,-117.23463100000001,19:51:22
185,19:51:22,32.70297,-117.23463100000001,19:51:22
186,19:51:22,32.70297,-117.23463100000001,19:51:22
