Frame No.,UTC Timestamp,Lat,Long,estimated_time
0,19:18:53,32.70297,-117.23463100000001,00:00:00
1,19:18:53,32.70297,-117.23463100000001,00:00:00
2,19:18:53,32.70297,-117.23463100000001,00:00:00
3,19:18:53,32.70297,-117.23463100000001,00:00:00
4,19:18:53,32.70297,-117.23463100000001,00:00:00
5,19:18:53,32.70297,-117.23463100000001,00:00:00
6,19:18:53,32.70297,-117.23463100000001,00:00:00
7,19:18:53,32.70297,-117.23463100000001,00:00:00
8,19:18:53,32.70297,-117.23463100000001,00:00:00
9,19:18:53,32.70297,-117.23463100000001,00:00:00
10,19:18:53,32.70297,-117.23463100000001,00:00:00
11,19:18:53,32.70297,-117.23463100000001,00:00:00
12,19:18:53,32.70297,-117.23463100000001,00:00:00
13,19:18:53,32.70297,-117.23463100000001,00:00:00
14,19:18:53,32.70297,-117.23463100000001,00:00:00
15,19:18:53,32.70297,-117.23463100000001,00:00:00
16,19:18:53,32.70297,-117.23463100000001,00:00:00
17,19:18:53,32.70297,-117.23463100000001,00:00:00
18,19:18:53,32.70297,-117.23463100000001,00:00:00
19,19:18:53,32.70297,-117.23463100000001,00:00:00
20,19:18:53,32.70297,-117.23463100000001,00:00:00
21,19:18:53,32.70297,-117.23463100000001,00:00:00
22,19:18:53,32.70297,-117.23463100000001,00:00:00
23,19:18:53,32.70297,-117.23463100000001,00:00:00
24,19:18:53,32.70297,-117.23463100000001,00:00:00
25,19:18:53,32.70297,-117.23463100000001,00:00:00
26,19:18:53,32.70297,-117.23463100000001,00:00:00
27,19:18:53,32.70297,-117.23463100000001,00:00:00
28,19:18:53,32.70297,-117.23463100000001,00:00:00
29,19:18:53,32.70297,-117.23463100000001,00:00:00
30,19:18:53,32.70297,-117.23463100000001,00:00:00
31,19:18:53,32.70297,-117.23463100000001,00:00:00
32,19:18:53,32.70297,-117.23463100000001,00:00:00
33,19:18:53,32.70297,-117.23463100000001,00:00:00
34,19:18:53,32.70297,-117.23463100000001,00:00:00
