Frame No.,UTC Timestamp,Lat,Long
0,19:18:53,32.702970,-117.234631
1,19:18:53,32.702970,-117.234631
2,19:18:53,32.702970,-117.234631
3,19:18:53,32.702970,-117.234631
4,19:18:53,32.702970,-117.234631
5,19:18:53,32.702970,-117.234631
6,19:18:53,32.702970,-117.234631
7,19:18:53,32.702970,-117.234631
8,19:18:53,32.702970,-117.234631
9,19:18:53,32.702970,-117.234631
10,19:18:53,32.702970,-117.234631
11,19:18:53,32.702970,-117.234631
12,19:18:53,32.702970,-117.234631
13,19:18:53,32.702970,-117.234631
14,19:18:53,32.702970,-117.234631
15,19:18:53,32.702970,-117.234631
16,19:18:53,32.702970,-117.234631
17,19:18:53,32.702970,-117.234631
18,19:18:53,32.702970,-117.234631
19,19:18:53,32.702970,-117.234631
20,19:18:53,32.702970,-117.234631
21,19:18:53,32.702970,-117.234631
22,19:18:53,32.702970,-117.234631
23,19:18:53,32.702970,-117.234631
24,19:18:53,32.702970,-117.234631
25,19:18:53,32.702970,-117.234631
26,19:18:53,32.702970,-117.234631
27,19:18:53,32.702970,-117.234631
28,19:18:53,32.702970,-117.234631
29,19:18:53,32.702970,-117.234631
30,19:18:53,32.702970,-117.234631
31,19:18:53,32.702970,-117.234631
32,19:18:53,32.702970,-117.234631
33,19:18:53,32.702970,-117.234631
34,19:18:53,32.702970,-117.234631
35,19:18:53,32.702970,-117.234631
36,19:18:53,32.702970,-117.234631
37,19:18:53,32.702970,-117.234631
38,19:18:53,32.702970,-117.234631
39,19:18:53,32.702970,-117.234631
40,19:18:53,32.702970,-117.234631
41,19:18:53,32.702970,-117.234631
42,19:18:53,32.702970,-117.234631
43,19:18:53,32.702970,-117.234631
44,19:18:53,32.702970,-117.234631
45,19:18:53,32.702970,-117.234631
46,19:18:53,32.702970,-117.234631
47,19:18:53,32.702970,-117.234631
48,19:18:53,32.702970,-117.234631
49,19:18:53,32.702970,-117.234631
50,19:18:53,32.702970,-117.234631
51,19:18:53,32.702970,-117.234631
52,19:18:53,32.702970,-117.234631
53,19:18:53,32.702970,-117.234631
54,19:18:53,32.702970,-117.234631
55,19:18:53,32.702970,-117.234631
56,19:18:53,32.702970,-117.234631
57,19:18:53,32.702970,-117.234631
58,19:18:53,32.702970,-117.234631
59,19:18:53,32.702970,-117.234631
60,19:18:53,32.702970,-117.234631
61,19:18:53,32.702970,-117.234631
62,19:18:53,32.702970,-117.234631
63,19:18:53,32.702970,-117.234631
64,19:18:53,32.702970,-117.234631
65,19:18:53,32.702970,-117.234631
66,19:18:53,32.702970,-117.234631
67,19:18:53,32.702970,-117.234631
68,19:18:53,32.702970,-117.234631
69,19:18:53,32.702970,-117.234631
70,19:18:53,32.702970,-117.234631
71,19:18:53,32.702970,-117.234631
72,19:18:53,32.702970,-117.234631
73,19:18:53,32.702970,-117.234631
74,19:18:53,32.702970,-117.234631
75,19:18:53,32.702970,-117.234631
76,19:18:53,32.702970,-117.234631
77,19:18:53,32.702970,-117.234631
78,19:18:53,32.702970,-117.234631
79,19:18:53,32.702970,-117.234631
80,19:18:53,32.702970,-117.234631
81,19:18:53,32.702970,-117.234631
82,19:18:53,32.702970,-117.234631
83,19:18:53,32.702970,-117.234631
84,19:18:58,32.702970,-117.234631
85,19:18:58,32.702970,-117.234631
86,19:18:58,32.702970,-117.234631
87,19:18:58,32.702970,-117.234631
88,19:18:58,32.702970,-117.234631
89,19:18:58,32.702970,-117.234631
90,19:18:58,32.702970,-117.234631
91,19:18:58,32.702970,-117.234631
92,19:18:58,32.702970,-117.234631
93,19:18:58,32.702970,-117.234631
94,19:18:58,32.702970,-117.234631
95,19:18:58,32.702970,-117.234631
96,19:18:58,32.702970,-117.234631
97,19:18:58,32.702970,-117.234631
98,19:18:58,32.702970,-117.234631
99,19:18:58,32.702970,-117.234631
100,19:18:58,32.702970,-117.234631
101,19:18:58,32.702970,-117.234631
102,19:18:58,32.702970,-117.234631
103,19:18:58,32.702970,-117.234631
104,19:18:58,32.702970,-117.234631
105,19:18:58,32.702970,-117.234631
106,19:18:58,32.702970,-117.234631
107,19:18:58,32.702970,-117.234631
108,19:18:58,32.702970,-117.234631
109,19:18:58,32.702970,-117.234631
110,19:18:58,32.702970,-117.234631
111,19:18:58,32.702970,-117.234631
112,19:18:58,32.702970,-117.234631
113,19:18:58,32.702970,-117.234631
114,19:18:58,32.702970,-117.234631
115,19:18:58,32.702970,-117.234631
116,19:18:58,32.702970,-117.234631
117,19:18:58,32.702970,-117.234631
118,19:18:58,32.702970,-117.234631
119,19:18:58,32.702970,-117.234631
120,19:18:58,32.702970,-117.234631
121,19:18:58,32.702970,-117.234631
122,19:18:58,32.702970,-117.234631
123,19:18:58,32.702970,-117.234631
124,19:18:58,32.702970,-117.234631
125,19:18:58,32.702970,-117.234631
126,19:18:58,32.702970,-117.234631
127,19:18:58,32.702970,-117.234631
128,19:18:58,32.702970,-117.234631
129,19:18:58,32.702970,-117.234631
130,19:18:58,32.702970,-117.234631
131,19:18:58,32.702970,-117.234631
132,19:18:58,32.702970,-117.234631
133,19:18:58,32.702970,-117.234631
134,19:18:58,32.702970,-117.234631
135,19:18:58,32.702970,-117.234631
136,19:18:58,32.702970,-117.234631
137,19:18:58,32.702970,-117.234631
138,19:18:58,32.702970,-117.234631
139,19:18:58,32.702970,-117.234631
140,19:18:58,32.702970,-117.234631
141,19:18:58,32.702970,-117.234631
142,19:18:58,32.702970,-117.234631
143,19:18:58,32.702970,-117.234631
144,19:18:58,32.702970,-117.234631
145,19:18:58,32.702970,-117.234631
146,19:18:58,32.702970,-117.234631
147,19:18:58,32.702970,-117.234631
148,19:18:58,32.702970,-117.234631
149,19:18:58,32.702970,-117.234631
150,19:18:58,32.702970,-117.234631
151,19:18:58,32.702970,-117.234631
152,19:18:58,32.702970,-117.234631
153,19:18:58,32.702970,-117.234631
154,19:18:58,32.702970,-117.234631
155,19:18:58,32.702970,-117.234631
156,19:18:58,32.702970,-117.234631
157,19:18:58,32.702970,-117.234631
158,19:18:58,32.702970,-117.234631
159,19:18:58,32.702970,-117.234631
160,19:18:58,32.702970,-117.234631
161,19:18:58,32.702970,-117.234631
162,19:18:58,32.702970,-117.234631
163,19:18:58,32.702970,-117.234631
164,19:18:58,32.702970,-117.234631
165,19:18:58,32.702970,-117.234631
166,19:18:58,32.702970,-117.234631
167,19:18:58,32.702970,-117.234631
168,19:18:58,32.702970,-117.234631
169,19:18:58,32.702970,-117.234631
170,19:18:58,32.702970,-117.234631
171,19:18:58,32.702970,-117.234631
172,19:18:58,32.702970,-117.234631
173,19:18:58,32.702970,-117.234631
174,19:18:58,32.702970,-117.234631
175,19:18:58,32.702970,-117.234631
176,19:18:58,32.702970,-117.234631
177,19:18:58,32.702970,-117.234631
178,19:18:58,32.702970,-117.234631
179,19:18:58,32.702970,-117.234631
180,19:18:58,32.702970,-117.234631
181,19:18:58,32.702970,-117.234631
182,19:18:58,32.702970,-117.234631
183,19:18:58,32.702970,-117.234631
184,19:18:58,32.702970,-117.234631
185,19:18:58,32.702970,-117.234631
186,19:18:58,32.702970,-117.234631
187,19:18:58,32.702970,-117.234631
188,19:18:58,32.702970,-117.234631
189,19:18:58,32.702970,-117.234631
190,19:18:58,32.702970,-117.234631
191,19:18:58,32.702970,-117.234631
192,19:18:58,32.702970,-117.234631
193,19:18:58,32.702970,-117.234631
194,19:18:58,32.702970,-117.234631
195,19:18:58,32.702970,-117.234631
196,19:18:58,32.702970,-117.234631
197,19:18:58,32.702970,-117.234631
198,19:18:58,32.702970,-117.234631
199,19:18:58,32.702970,-117.234631
200,19:18:58,32.702970,-117.234631
201,19:18:58,32.702970,-117.234631
202,19:18:58,32.702970,-117.234631
203,19:18:58,32.702970,-117.234631
204,19:18:58,32.702970,-117.234631
205,19:18:58,32.702970,-117.234631
206,19:18:58,32.702970,-117.234631
207,19:18:58,32.702970,-117.234631
208,19:18:58,32.702970,-117.234631
209,19:18:58,32.702970,-117.234631
210,19:18:58,32.702970,-117.234631
211,19:18:58,32.702970,-117.234631
212,19:18:58,32.702970,-117.234631
213,19:19:03,32.702970,-117.234631
214,19:19:03,32.702970,-117.234631
215,19:19:03,32.702970,-117.234631
216,19:19:03,32.702970,-117.234631
217,19:19:03,32.702970,-117.234631
218,19:19:03,32.702970,-117.234631
219,19:19:03,32.702970,-117.234631
220,19:19:03,32.702970,-117.234631
221,19:19:03,32.702970,-117.234631
222,19:19:03,32.702970,-117.234631
223,19:19:03,32.702970,-117.234631
224,19:19:03,32.702970,-117.234631
225,19:19:03,32.702970,-117.234631
226,19:19:03,32.702970,-117.234631
227,19:19:03,32.702970,-117.234631
228,19:19:03,32.702970,-117.234631
229,19:19:03,32.702970,-117.234631
230,19:19:03,32.702970,-117.234631
231,19:19:03,32.702970,-117.234631
232,19:19:03,32.702970,-117.234631
233,19:19:03,32.702970,-117.234631
234,19:19:03,32.702970,-117.234631
235,19:19:03,32.702970,-117.234631
236,19:19:03,32.702970,-117.234631
237,19:19:03,32.702970,-117.234631
238,19:19:03,32.702970,-117.234631
239,19:19:03,32.702970,-117.234631
240,19:19:03,32.702970,-117.234631
241,19:19:03,32.702970,-117.234631
242,19:19:03,32.702970,-117.234631
243,19:19:03,32.702970,-117.234631
244,19:19:03,32.702970,-117.234631
245,19:19:03,32.702970,-117.234631
246,19:19:03,32.702970,-117.234631
247,19:19:03,32.702970,-117.234631
248,19:19:03,32.702970,-117.234631
249,19:19:03,32.702970,-117.234631
250,19:19:03,32.702970,-117.234631
251,19:19:03,32.702970,-117.234631
252,19:19:03,32.702970,-117.234631
253,19:19:03,32.702970,-117.234631
254,19:19:03,32.702970,-117.234631
255,19:19:03,32.702970,-117.234631
256,19:19:03,32.702970,-117.234631
257,19:19:03,32.702970,-117.234631
258,19:19:03,32.702970,-117.234631
259,19:19:03,32.702970,-117.234631
260,19:19:03,32.702970,-117.234631
261,19:19:03,32.702970,-117.234631
262,19:19:03,32.702970,-117.234631
263,19:19:03,32.702970,-117.234631
264,19:19:03,32.702970,-117.234631
265,19:19:03,32.702970,-117.234631
266,19:19:03,32.702970,-117.234631
267,19:19:03,32.702970,-117.234631
268,19:19:03,32.702970,-117.234631
269,19:19:03,32.702970,-117.234631
270,19:19:03,32.702970,-117.234631
271,19:19:03,32.702970,-117.234631
272,19:19:03,32.702970,-117.234631
273,19:19:03,32.702970,-117.234631
274,19:19:03,32.702970,-117.234631
275,19:19:03,32.702970,-117.234631
276,19:19:03,32.702970,-117.234631
277,19:19:03,32.702970,-117.234631
278,19:19:03,32.702970,-117.234631
279,19:19:03,32.702970,-117.234631
280,19:19:03,32.702970,-117.234631
281,19:19:03,32.702970,-117.234631
282,19:19:03,32.702970,-117.234631
283,19:19:03,32.702970,-117.234631
284,19:19:03,32.702970,-117.234631
285,19:19:03,32.702970,-117.234631
286,19:19:03,32.702970,-117.234631
287,19:19:03,32.702970,-117.234631
288,19:19:03,32.702970,-117.234631
289,19:19:03,32.702970,-117.234631
290,19:19:03,32.702970,-117.234631
291,19:19:03,32.702970,-117.234631
292,19:19:03,32.702970,-117.234631
293,19:19:03,32.702970,-117.234631
294,19:19:03,32.702970,-117.234631
295,19:19:03,32.702970,-117.234631
296,19:19:03,32.702970,-117.234631
297,19:19:03,32.702970,-117.234631
298,19:19:03,32.702970,-117.234631
299,19:19:03,32.702970,-117.234631
300,19:19:03,32.702970,-117.234631
301,19:19:03,32.702970,-117.234631
302,19:19:03,32.702970,-117.234631
303,19:19:03,32.702970,-117.234631
304,19:19:03,32.702970,-117.234631
305,19:19:03,32.702970,-117.234631
306,19:19:03,32.702970,-117.234631
307,19:19:03,32.702970,-117.234631
308,19:19:03,32.702970,-117.234631
309,19:19:03,32.702970,-117.234631
310,19:19:03,32.702970,-117.234631
311,19:19:03,32.702970,-117.234631
312,19:19:03,32.702970,-117.234631
313,19:19:03,32.702970,-117.234631
314,19:19:03,32.702970,-117.234631
315,19:19:03,32.702970,-117.234631
316,19:19:03,32.702970,-117.234631
317,19:19:03,32.702970,-117.234631
318,19:19:03,32.702970,-117.234631
319,19:19:03,32.702970,-117.234631
320,19:19:03,32.702970,-117.234631
321,19:19:03,32.702970,-117.234631
322,19:19:03,32.702970,-117.234631
323,19:19:03,32.702970,-117.234631
324,19:19:03,32.702970,-117.234631
325,19:19:03,32.702970,-117.234631
326,19:19:03,32.702970,-117.234631
327,19:19:03,32.702970,-117.234631
328,19:19:03,32.702970,-117.234631
329,19:19:03,32.702970,-117.234631
330,19:19:03,32.702970,-117.234631
331,19:19:03,32.702970,-117.234631
332,19:19:03,32.702970,-117.234631
333,19:19:03,32.702970,-117.234631
334,19:19:03,32.702970,-117.234631
335,19:19:03,32.702970,-117.234631
336,19:19:03,32.702970,-117.234631
337,19:19:03,32.702970,-117.234631
338,19:19:03,32.702970,-117.234631
339,19:19:03,32.702970,-117.234631
340,19:19:03,32.702970,-117.234631
341,19:19:03,32.702970,-117.234631
342,19:19:08,32.702970,-117.234631
343,19:19:08,32.702970,-117.234631
344,19:19:08,32.702970,-117.234631
345,19:19:08,32.702970,-117.234631
346,19:19:08,32.702970,-117.234631
347,19:19:08,32.702970,-117.234631
348,19:19:08,32.702970,-117.234631
349,19:19:08,32.702970,-117.234631
350,19:19:08,32.702970,-117.234631
351,19:19:08,32.702970,-117.234631
352,19:19:08,32.702970,-117.234631
353,19:19:08,32.702970,-117.234631
354,19:19:08,32.702970,-117.234631
