Frame No.,UTC Timestamp,Lat,Long
0,20:00:27,32.702970,-117.234631
1,20:00:27,32.702970,-117.234631
2,20:00:27,32.702970,-117.234631
3,20:00:27,32.702970,-117.234631
4,20:00:27,32.702970,-117.234631
5,20:00:27,32.702970,-117.234631
6,20:00:27,32.702970,-117.234631
7,20:00:27,32.702970,-117.234631
8,20:00:27,32.702970,-117.234631
9,20:00:27,32.702970,-117.234631
10,20:00:27,32.702970,-117.234631
11,20:00:27,32.702970,-117.234631
12,20:00:27,32.702970,-117.234631
13,20:00:27,32.702970,-117.234631
14,20:00:27,32.702970,-117.234631
15,20:00:27,32.702970,-117.234631
16,20:00:27,32.702970,-117.234631
17,20:00:27,32.702970,-117.234631
18,20:00:27,32.702970,-117.234631
19,20:00:27,32.702970,-117.234631
20,20:00:27,32.702970,-117.234631
21,20:00:27,32.702970,-117.234631
22,20:00:27,32.702970,-117.234631
23,20:00:27,32.702970,-117.234631
24,20:00:27,32.702970,-117.234631
25,20:00:27,32.702970,-117.234631
26,20:00:27,32.702970,-117.234631
27,20:00:27,32.702970,-117.234631
28,20:00:27,32.702970,-117.234631
29,20:00:27,32.702970,-117.234631
30,20:00:27,32.702970,-117.234631
31,20:00:27,32.702970,-117.234631
32,20:00:27,32.702970,-117.234631
33,20:00:27,32.702970,-117.234631
34,20:00:27,32.702970,-117.234631
35,20:00:27,32.702970,-117.234631
36,20:00:27,32.702970,-117.234631
37,20:00:27,32.702970,-117.234631
38,20:00:27,32.702970,-117.234631
39,20:00:27,32.702970,-117.234631
40,20:00:27,32.702970,-117.234631
41,20:00:27,32.702970,-117.234631
42,20:00:27,32.702970,-117.234631
43,20:00:27,32.702970,-117.234631
44,20:00:27,32.702970,-117.234631
45,20:00:27,32.702970,-117.234631
46,20:00:27,32.702970,-117.234631
47,20:00:27,32.702970,-117.234631
48,20:00:27,32.702970,-117.234631
49,20:00:27,32.702970,-117.234631
50,20:00:27,32.702970,-117.234631
51,20:00:27,32.702970,-117.234631
52,20:00:32,32.702970,-117.234631
53,20:00:32,32.702970,-117.234631
