Frame No.,UTC Timestamp,Lat,Long,estimated_time
0,19:44:10,32.70297,-117.23463100000001,00:00:00
1,19:44:10,32.70297,-117.23463100000001,00:00:00
2,19:44:10,32.70297,-117.23463100000001,00:00:00
3,19:44:10,32.70297,-117.23463100000001,00:00:00
4,19:44:10,32.70297,-117.23463100000001,00:00:00
5,19:44:10,32.70297,-117.23463100000001,00:00:00
6,19:44:10,32.70297,-117.23463100000001,00:00:00
7,19:44:10,32.70297,-117.23463100000001,00:00:00
8,19:44:10,32.70297,-117.23463100000001,00:00:00
9,19:44:10,32.70297,-117.23463100000001,00:00:00
10,19:44:10,32.70297,-117.23463100000001,00:00:00
11,19:44:10,32.70297,-117.23463100000001,00:00:00
12,19:44:10,32.70297,-117.23463100000001,00:00:00
13,19:44:10,32.70297,-117.23463100000001,00:00:00
14,19:44:10,32.70297,-117.23463100000001,00:00:00
15,19:44:10,32.70297,-117.23463100000001,00:00:00
16,19:44:10,32.70297,-117.23463100000001,00:00:00
17,19:44:10,32.70297,-117.23463100000001,00:00:00
18,19:44:10,32.70297,-117.23463100000001,00:00:00
19,19:44:10,32.70297,-117.23463100000001,00:00:00
20,19:44:10,32.70297,-117.23463100000001,00:00:00
21,19:44:10,32.70297,-117.23463100000001,00:00:00
22,19:44:10,32.70297,-117.23463100000001,00:00:00
23,19:44:10,32.70297,-117.23463100000001,00:00:00
24,19:44:10,32.70297,-117.23463100000001,00:00:00
25,19:44:10,32.70297,-117.23463100000001,00:00:00
26,19:44:10,32.70297,-117.23463100000001,00:00:00
27,19:44:10,32.70297,-117.23463100000001,00:00:00
28,19:44:10,32.70297,-117.23463100000001,00:00:00
29,19:44:10,32.70297,-117.23463100000001,00:00:00
30,19:44:10,32.70297,-117.23463100000001,00:00:00
31,19:44:10,32.70297,-117.23463100000001,00:00:00
32,19:44:10,32.70297,-117.23463100000001,00:00:00
33,19:44:10,32.70297,-117.23463100000001,00:00:00
34,19:44:10,32.70297,-117.23463100000001,00:00:00
35,19:44:10,32.70297,-117.23463100000001,00:00:00
36,19:44:10,32.70297,-117.23463100000001,00:00:00
37,19:44:10,32.70297,-117.23463100000001,00:00:00
38,19:44:10,32.70297,-117.23463100000001,00:00:00
39,19:44:10,32.70297,-117.23463100000001,00:00:00
40,19:44:10,32.70297,-117.23463100000001,00:00:00
41,19:44:10,32.70297,-117.23463100000001,00:00:00
42,19:44:10,32.70297,-117.23463100000001,00:00:00
43,19:44:10,32.70297,-117.23463100000001,00:00:00
44,19:44:10,32.70297,-117.23463100000001,00:00:00
45,19:44:10,32.70297,-117.23463100000001,00:00:00
46,19:44:10,32.70297,-117.23463100000001,00:00:00
47,19:44:10,32.70297,-117.23463100000001,00:00:00
48,19:44:10,32.70297,-117.23463100000001,00:00:00
49,19:44:10,32.70297,-117.23463100000001,00:00:00
50,19:44:10,32.70297,-117.23463100000001,00:00:00
51,19:44:10,32.70297,-117.23463100000001,00:00:00
52,19:44:10,32.70297,-117.23463100000001,00:00:00
53,19:44:10,32.70297,-117.23463100000001,00:00:00
54,19:44:10,32.70297,-117.23463100000001,00:00:00
55,19:44:10,32.70297,-117.23463100000001,00:00:00
56,19:44:10,32.70297,-117.23463100000001,00:00:00
57,19:44:10,32.70297,-117.23463100000001,00:00:00
58,19:44:10,32.70297,-117.23463100000001,00:00:00
59,19:44:10,32.70297,-117.23463100000001,00:00:00
60,19:44:10,32.70297,-117.23463100000001,00:00:00
61,19:44:10,32.70297,-117.23463100000001,00:00:00
62,19:44:10,32.70297,-117.23463100000001,00:00:00
63,19:44:10,32.70297,-117.23463100000001,00:00:00
64,19:44:10,32.70297,-117.23463100000001,00:00:00
65,19:44:10,32.70297,-117.23463100000001,00:00:00
66,19:44:10,32.70297,-117.23463100000001,00:00:00
67,19:44:10,32.70297,-117.23463100000001,00:00:00
68,19:44:10,32.70297,-117.23463100000001,00:00:00
69,19:44:10,32.70297,-117.23463100000001,00:00:00
70,19:44:10,32.70297,-117.23463100000001,00:00:00
71,19:44:10,32.70297,-117.23463100000001,00:00:00
72,19:44:10,32.70297,-117.23463100000001,00:00:00
73,19:44:10,32.70297,-117.23463100000001,00:00:00
74,19:44:10,32.70297,-117.23463100000001,00:00:00
75,19:44:10,32.70297,-117.23463100000001,00:00:00
76,19:44:10,32.70297,-117.23463100000001,00:00:00
77,19:44:10,32.70297,-117.23463100000001,00:00:00
78,19:44:10,32.70297,-117.23463100000001,00:00:00
79,19:44:10,32.70297,-117.23463100000001,00:00:00
80,19:44:10,32.70297,-117.23463100000001,00:00:00
81,19:44:10,32.70297,-117.23463100000001,00:00:00
82,19:44:10,32.70297,-117.23463100000001,00:00:00
83,19:44:10,32.70297,-117.23463100000001,00:00:00
84,19:44:10,32.70297,-117.23463100000001,00:00:00
85,19:44:15,32.70297,-117.23463100000001,19:44:15
86,19:44:15,32.70297,-117.23463100000001,19:44:15
