Frame No.,UTC Timestamp,Lat,Long,estimated_time
0,20:02:47,32.70297,-117.23463100000001,00:00:00
1,20:02:47,32.70297,-117.23463100000001,00:00:00
2,20:02:47,32.70297,-117.23463100000001,00:00:00
3,20:02:47,32.70297,-117.23463100000001,00:00:00
4,20:02:47,32.70297,-117.23463100000001,00:00:00
5,20:02:47,32.70297,-117.23463100000001,00:00:00
6,20:02:47,32.70297,-117.23463100000001,00:00:00
7,20:02:47,32.70297,-117.23463100000001,00:00:00
8,20:02:47,32.70297,-117.23463100000001,00:00:00
9,20:02:47,32.70297,-117.23463100000001,00:00:00
10,20:02:47,32.70297,-117.23463100000001,00:00:00
11,20:02:47,32.70297,-117.23463100000001,00:00:00
12,20:02:47,32.70297,-117.23463100000001,00:00:00
13,20:02:47,32.70297,-117.23463100000001,00:00:00
14,20:02:47,32.70297,-117.23463100000001,00:00:00
15,20:02:47,32.70297,-117.23463100000001,00:00:00
16,20:02:47,32.70297,-117.23463100000001,00:00:00
17,20:02:47,32.70297,-117.23463100000001,00:00:00
18,20:02:47,32.70297,-117.23463100000001,00:00:00
19,20:02:47,32.70297,-117.23463100000001,00:00:00
20,20:02:47,32.70297,-117.23463100000001,00:00:00
21,20:02:47,32.70297,-117.23463100000001,00:00:00
22,20:02:47,32.70297,-117.23463100000001,00:00:00
23,20:02:47,32.70297,-117.23463100000001,00:00:00
24,20:02:47,32.70297,-117.23463100000001,00:00:00
25,20:02:47,32.70297,-117.23463100000001,00:00:00
26,20:02:47,32.70297,-117.23463100000001,00:00:00
27,20:02:47,32.70297,-117.23463100000001,00:00:00
28,20:02:47,32.70297,-117.23463100000001,00:00:00
29,20:02:47,32.70297,-117.23463100000001,00:00:00
30,20:02:47,32.70297,-117.23463100000001,00:00:00
31,20:02:47,32.70297,-117.23463100000001,00:00:00
32,20:02:47,32.70297,-117.23463100000001,00:00:00
33,20:02:47,32.70297,-117.23463100000001,00:00:00
34,20:02:47,32.70297,-117.23463100000001,00:00:00
35,20:02:47,32.70297,-117.23463100000001,00:00:00
36,20:02:47,32.70297,-117.23463100000001,00:00:00
37,20:02:47,32.70297,-117.23463100000001,00:00:00
38,20:02:47,32.70297,-117.23463100000001,00:00:00
39,20:02:47,32.70297,-117.23463100000001,00:00:00
40,20:02:47,32.70297,-117.23463100000001,00:00:00
41,20:02:47,32.70297,-117.23463100000001,00:00:00
42,20:02:47,32.70297,-117.23463100000001,00:00:00
43,20:02:47,32.70297,-117.23463100000001,00:00:00
44,20:02:47,32.70297,-117.23463100000001,00:00:00
45,20:02:47,32.70297,-117.23463100000001,00:00:00
46,20:02:47,32.70297,-117.23463100000001,00:00:00
47,20:02:47,32.70297,-117.23463100000001,00:00:00
48,20:02:47,32.70297,-117.23463100000001,00:00:00
49,20:02:47,32.70297,-117.23463100000001,00:00:00
50,20:02:47,32.70297,-117.23463100000001,00:00:00
51,20:02:47,32.70297,-117.23463100000001,00:00:00
52,20:02:47,32.70297,-117.23463100000001,00:00:00
53,20:02:47,32.70297,-117.23463100000001,00:00:00
54,20:02:47,32.70297,-117.23463100000001,00:00:00
55,20:02:47,32.70297,-117.23463100000001,00:00:00
56,20:02:47,32.70297,-117.23463100000001,00:00:00
57,20:02:47,32.70297,-117.23463100000001,00:00:00
58,20:02:47,32.70297,-117.23463100000001,00:00:00
59,20:02:47,32.70297,-117.23463100000001,00:00:00
60,20:02:47,32.70297,-117.23463100000001,00:00:00
61,20:02:47,32.70297,-117.23463100000001,00:00:00
62,20:02:47,32.70297,-117.23463100000001,00:00:00
63,20:02:47,32.70297,-117.23463100000001,00:00:00
64,20:02:47,32.70297,-117.23463100000001,00:00:00
65,20:02:47,32.70297,-117.23463100000001,00:00:00
66,20:02:47,32.70297,-117.23463100000001,00:00:00
67,20:02:47,32.70297,-117.23463100000001,00:00:00
68,20:02:47,32.70297,-117.23463100000001,00:00:00
69,20:02:47,32.70297,-117.23463100000001,00:00:00
70,20:02:47,32.70297,-117.23463100000001,00:00:00
71,20:02:47,32.70297,-117.23463100000001,00:00:00
72,20:02:47,32.70297,-117.23463100000001,00:00:00
73,20:02:47,32.70297,-117.23463100000001,00:00:00
74,20:02:47,32.70297,-117.23463100000001,00:00:00
75,20:02:47,32.70297,-117.23463100000001,00:00:00
76,20:02:47,32.70297,-117.23463100000001,00:00:00
77,20:02:47,32.70297,-117.23463100000001,00:00:00
78,20:02:47,32.70297,-117.23463100000001,00:00:00
79,20:02:47,32.70297,-117.23463100000001,00:00:00
80,20:02:47,32.70297,-117.23463100000001,00:00:00
81,20:02:47,32.70297,-117.23463100000001,00:00:00
82,20:02:47,32.70297,-117.23463100000001,00:00:00
83,20:02:47,32.70297,-117.23463100000001,00:00:00
84,20:02:47,32.70297,-117.23463100000001,00:00:00
85,20:02:47,32.70297,-117.23463100000001,00:00:00
86,20:02:47,32.70297,-117.23463100000001,00:00:00
87,20:02:47,32.70297,-117.23463100000001,00:00:00
88,20:02:47,32.70297,-117.23463100000001,00:00:00
89,20:02:47,32.70297,-117.23463100000001,00:00:00
90,20:02:47,32.70297,-117.23463100000001,00:00:00
91,20:02:47,32.70297,-117.23463100000001,00:00:00
92,20:02:47,32.70297,-117.23463100000001,00:00:00
93,20:02:47,32.70297,-117.23463100000001,00:00:00
94,20:02:47,32.70297,-117.23463100000001,00:00:00
95,20:02:47,32.70297,-117.23463100000001,00:00:00
96,20:02:47,32.70297,-117.23463100000001,00:00:00
97,20:02:47,32.70297,-117.23463100000001,00:00:00
98,20:02:47,32.70297,-117.23463100000001,00:00:00
99,20:02:47,32.70297,-117.23463100000001,00:00:00
100,20:02:47,32.70297,-117.23463100000001,00:00:00
101,20:02:47,32.70297,-117.23463100000001,00:00:00
102,20:02:47,32.70297,-117.23463100000001,00:00:00
103,20:02:47,32.70297,-117.23463100000001,00:00:00
104,20:02:47,32.70297,-117.23463100000001,00:00:00
