0,593,425,16,8
0.05,592.95,425.01,15.995,8.0051
0.1,592.91,425.01,15.99,8.0103
0.15,592.86,425.02,15.985,8.0154
0.2,592.82,425.02,15.979,8.0205
0.25,592.77,425.03,15.974,8.0256
0.3,592.72,425.03,15.969,8.0308
0.35,592.68,425.04,15.964,8.0359
0.4,592.63,425.04,15.959,8.041
0.45,592.58,425.05,15.954,8.0462
0.5,592.54,425.05,15.949,8.0513
0.55,592.49,425.06,15.944,8.0564
0.6,592.45,425.06,15.938,8.0615
0.65,592.4,425.07,15.933,8.0667
0.7,592.35,425.07,15.928,8.0718
0.75,592.31,425.08,15.923,8.0769
0.8,592.26,425.08,15.918,8.0821
0.85,592.22,425.09,15.913,8.0872
0.9,592.17,425.09,15.908,8.0923
0.95,592.12,425.1,15.903,8.0974
1,592.08,425.1,15.897,8.1026
1.05,592.03,425.11,15.892,8.1077
1.1,591.98,425.11,15.887,8.1128
1.15,591.94,425.12,15.882,8.1179
1.2,591.89,425.12,15.877,8.1231
1.25,591.85,425.13,15.872,8.1282
1.3,591.8,425.13,15.867,8.1333
1.35,591.75,425.14,15.862,8.1385
1.4,591.71,425.14,15.856,8.1436
1.45,591.66,425.15,15.851,8.1487
1.5,591.62,425.15,15.846,8.1538
1.55,591.57,425.16,15.841,8.159
1.6,591.52,425.16,15.836,8.1641
1.65,591.48,425.17,15.831,8.1692
1.7,591.43,425.17,15.826,8.1744
1.75,591.38,425.18,15.821,8.1795
1.8,591.34,425.18,15.815,8.1846
1.85,591.29,425.19,15.81,8.1897
1.9,591.25,425.19,15.805,8.1949
1.95,591.2,425.2,15.8,8.2
2,591.15,425.21,15.795,8.2051
2.05,591.11,425.21,15.79,8.2103
2.1,591.06,425.22,15.785,8.2154
2.15,591.02,425.22,15.779,8.2205
2.2,590.97,425.23,15.774,8.2256
2.25,590.92,425.23,15.769,8.2308
2.3,590.88,425.24,15.764,8.2359
2.35,590.83,425.24,15.759,8.241
2.4,590.78,425.25,15.754,8.2462
2.45,590.74,425.25,15.749,8.2513
2.5,590.69,425.26,15.744,8.2564
2.55,590.65,425.26,15.738,8.2615
2.6,590.6,425.27,15.733,8.2667
2.65,590.55,425.27,15.728,8.2718
2.7,590.51,425.28,15.723,8.2769
2.75,590.46,425.28,15.718,8.2821
2.8,590.42,425.29,15.713,8.2872
2.85,590.37,425.29,15.708,8.2923
2.9,590.32,425.3,15.703,8.2974
2.95,590.28,425.3,15.697,8.3026
3,590.23,425.31,15.692,8.3077
3.05,590.18,425.31,15.687,8.3128
3.1,590.14,425.32,15.682,8.3179
3.15,590.09,425.32,15.677,8.3231
3.2,590.05,425.33,15.672,8.3282
3.25,590,425.33,15.667,8.3333
3.3,589.95,425.34,15.662,8.3385
3.35,589.91,425.34,15.656,8.3436
3.4,589.86,425.35,15.651,8.3487
3.45,589.82,425.35,15.646,8.3538
3.5,589.77,425.36,15.641,8.359
3.55,589.72,425.36,15.636,8.3641
3.6,589.68,425.37,15.631,8.3692
3.65,589.63,425.37,15.626,8.3744
3.7,589.58,425.38,15.621,8.3795
3.75,589.54,425.38,15.615,8.3846
3.8,589.49,425.39,15.61,8.3897
3.85,589.45,425.39,15.605,8.3949
3.9,589.4,425.4,15.6,8.4
3.95,589.35,425.41,15.595,8.4051
4,589.31,425.41,15.59,8.4103
4.05,589.26,425.42,15.585,8.4154
4.1,589.22,425.42,15.579,8.4205
4.15,589.17,425.43,15.574,8.4256
4.2,589.12,425.43,15.569,8.4308
4.25,589.08,425.44,15.564,8.4359
4.3,589.03,425.44,15.559,8.441
4.35,588.98,425.45,15.554,8.4462
4.4,588.94,425.45,15.549,8.4513
4.45,588.89,425.46,15.544,8.4564
4.5,588.85,425.46,15.538,8.4615
4.55,588.8,425.47,15.533,8.4667
4.6,588.75,425.47,15.528,8.4718
4.65,588.71,425.48,15.523,8.4769
4.7,588.66,425.48,15.518,8.4821
4.75,588.62,425.49,15.513,8.4872
4.8,588.57,425.49,15.508,8.4923
4.85,588.52,425.5,15.503,8.4974
4.9,588.48,425.5,15.497,8.5026
4.95,588.43,425.51,15.492,8.5077
5,588.38,425.51,15.487,8.5128
5.05,588.34,425.52,15.482,8.5179
5.1,588.29,425.52,15.477,8.5231
5.15,588.25,425.53,15.472,8.5282
5.2,588.2,425.53,15.467,8.5333
5.25,588.15,425.54,15.462,8.5385
5.3,588.11,425.54,15.456,8.5436
5.35,588.06,425.55,15.451,8.5487
5.4,588.02,425.55,15.446,8.5538
5.45,587.97,425.56,15.441,8.559
5.5,587.92,425.56,15.436,8.5641
5.55,587.88,425.57,15.431,8.5692
5.6,587.83,425.57,15.426,8.5744
5.65,587.78,425.58,15.421,8.5795
5.7,587.74,425.58,15.415,8.5846
5.75,587.69,425.59,15.41,8.5897
5.8,587.65,425.59,15.405,8.5949
5.85,587.6,425.6,15.4,8.6
5.9,587.55,425.61,15.395,8.6051
5.95,587.51,425.61,15.39,8.6103
6,587.46,425.62,15.385,8.6154
6.05,587.42,425.62,15.379,8.6205
6.1,587.37,425.63,15.374,8.6256
6.15,587.32,425.63,15.369,8.6308
6.2,587.28,425.64,15.364,8.6359
6.25,587.23,425.64,15.359,8.641
6.3,587.18,425.65,15.354,8.6462
6.35,587.14,425.65,15.349,8.6513
6.4,587.09,425.66,15.344,8.6564
6.45,587.05,425.66,15.338,8.6615
6.5,587,425.67,15.333,8.6667
6.55,586.95,425.67,15.328,8.6718
6.6,586.91,425.68,15.323,8.6769
6.65,586.86,425.68,15.318,8.6821
6.7,586.82,425.69,15.313,8.6872
6.75,586.77,425.69,15.308,8.6923
6.8,586.72,425.7,15.303,8.6974
6.85,586.68,425.7,15.297,8.7026
6.9,586.63,425.71,15.292,8.7077
6.95,586.58,425.71,15.287,8.7128
7,586.54,425.72,15.282,8.7179
7.05,586.49,425.72,15.277,8.7231
7.1,586.45,425.73,15.272,8.7282
7.15,586.4,425.73,15.267,8.7333
7.2,586.35,425.74,15.262,8.7385
7.25,586.31,425.74,15.256,8.7436
7.3,586.26,425.75,15.251,8.7487
7.35,586.22,425.75,15.246,8.7538
7.4,586.17,425.76,15.241,8.759
7.45,586.12,425.76,15.236,8.7641
7.5,586.08,425.77,15.231,8.7692
7.55,586.03,425.77,15.226,8.7744
7.6,585.98,425.78,15.221,8.7795
7.65,585.94,425.78,15.215,8.7846
7.7,585.89,425.79,15.21,8.7897
7.75,585.85,425.79,15.205,8.7949
7.8,585.8,425.8,15.2,8.8
7.85,585.75,425.81,15.195,8.8051
7.9,585.71,425.81,15.19,8.8103
7.95,585.66,425.82,15.185,8.8154
8,585.62,425.82,15.179,8.8205
8.05,585.57,425.83,15.174,8.8256
8.1,585.52,425.83,15.169,8.8308
8.15,585.48,425.84,15.164,8.8359
8.2,585.43,425.84,15.159,8.841
8.25,585.38,425.85,15.154,8.8462
8.3,585.34,425.85,15.149,8.8513
8.35,585.29,425.86,15.144,8.8564
8.4,585.25,425.86,15.138,8.8615
8.45,585.2,425.87,15.133,8.8667
8.5,585.15,425.87,15.128,8.8718
8.55,585.11,425.88,15.123,8.8769
8.6,585.06,425.88,15.118,8.8821
8.65,585.02,425.89,15.113,8.8872
8.7,584.97,425.89,15.108,8.8923
8.75,584.92,425.9,15.103,8.8974
8.8,584.88,425.9,15.097,8.9026
8.85,584.83,425.91,15.092,8.9077
8.9,584.78,425.91,15.087,8.9128
8.95,584.74,425.92,15.082,8.9179
9,584.69,425.92,15.077,8.9231
9.05,584.65,425.93,15.072,8.9282
9.1,584.6,425.93,15.067,8.9333
9.15,584.55,425.94,15.062,8.9385
9.2,584.51,425.94,15.056,8.9436
9.25,584.46,425.95,15.051,8.9487
9.3,584.42,425.95,15.046,8.9538
9.35,584.37,425.96,15.041,8.959
9.4,584.32,425.96,15.036,8.9641
9.45,584.28,425.97,15.031,8.9692
9.5,584.23,425.97,15.026,8.9744
9.55,584.18,425.98,15.021,8.9795
9.6,584.14,425.98,15.015,8.9846
9.65,584.09,425.99,15.01,8.9897
9.7,584.05,425.99,15.005,8.9949
9.75,584,426,15,9
9.8,583.98,426.02,15,8.9902
9.85,583.95,426.04,15,8.9805
9.9,583.93,426.06,15,8.9707
9.95,583.9,426.08,15,8.961
10,583.88,426.1,15,8.9512
10.05,583.85,426.12,15,8.9415
10.1,583.83,426.14,15,8.9317
10.15,583.8,426.16,15,8.922
10.2,583.78,426.18,15,8.9122
10.25,583.76,426.2,15,8.9024
10.3,583.73,426.21,15,8.8927
10.35,583.71,426.23,15,8.8829
10.4,583.68,426.25,15,8.8732
10.45,583.66,426.27,15,8.8634
10.5,583.63,426.29,15,8.8537
10.55,583.61,426.31,15,8.8439
10.6,583.59,426.33,15,8.8341
10.65,583.56,426.35,15,8.8244
10.7,583.54,426.37,15,8.8146
10.75,583.51,426.39,15,8.8049
10.8,583.49,426.41,15,8.7951
10.85,583.46,426.43,15,8.7854
10.9,583.44,426.45,15,8.7756
10.95,583.41,426.47,15,8.7659
11,583.39,426.49,15,8.7561
11.05,583.37,426.51,15,8.7463
11.1,583.34,426.53,15,8.7366
11.15,583.32,426.55,15,8.7268
11.2,583.29,426.57,15,8.7171
11.25,583.27,426.59,15,8.7073
11.3,583.24,426.6,15,8.6976
11.35,583.22,426.62,15,8.6878
11.4,583.2,426.64,15,8.678
11.45,583.17,426.66,15,8.6683
11.5,583.15,426.68,15,8.6585
11.55,583.12,426.7,15,8.6488
11.6,583.1,426.72,15,8.639
11.65,583.07,426.74,15,8.6293
11.7,583.05,426.76,15,8.6195
11.75,583.02,426.78,15,8.6098
11.8,583,426.8,15,8.6
11.85,582.98,426.82,15,8.5902
11.9,582.95,426.84,15,8.5805
11.95,582.93,426.86,15,8.5707
12,582.9,426.88,15,8.561
12.05,582.88,426.9,15,8.5512
12.1,582.85,426.92,15,8.5415
12.15,582.83,426.94,15,8.5317
12.2,582.8,426.96,15,8.522
12.25,582.78,426.98,15,8.5122
12.3,582.76,427,15,8.5024
12.35,582.73,427.01,15,8.4927
12.4,582.71,427.03,15,8.4829
12.45,582.68,427.05,15,8.4732
12.5,582.66,427.07,15,8.4634
12.55,582.63,427.09,15,8.4537
12.6,582.61,427.11,15,8.4439
12.65,582.59,427.13,15,8.4341
12.7,582.56,427.15,15,8.4244
