0,682,434,45,15
0.05,681.36,434,45.051,14.974
0.1,680.72,434,45.103,14.949
0.15,680.08,434,45.154,14.923
0.2,679.44,434,45.205,14.897
0.25,678.79,434,45.256,14.872
0.3,678.15,434,45.308,14.846
0.35,677.51,434,45.359,14.821
0.4,676.87,434,45.41,14.795
0.45,676.23,434,45.462,14.769
0.5,675.59,434,45.513,14.744
0.55,674.95,434,45.564,14.718
0.6,674.31,434,45.615,14.692
0.65,673.67,434,45.667,14.667
0.7,673.03,434,45.718,14.641
0.75,672.38,434,45.769,14.615
0.8,671.74,434,45.821,14.59
0.85,671.1,434,45.872,14.564
0.9,670.46,434,45.923,14.538
0.95,669.82,434,45.974,14.513
1,669.18,434,46.026,14.487
1.05,668.54,434,46.077,14.462
1.1,667.9,434,46.128,14.436
1.15,667.26,434,46.179,14.41
1.2,666.62,434,46.231,14.385
1.25,665.97,434,46.282,14.359
1.3,665.33,434,46.333,14.333
1.35,664.69,434,46.385,14.308
1.4,664.05,434,46.436,14.282
1.45,663.41,434,46.487,14.256
1.5,662.77,434,46.538,14.231
1.55,662.13,434,46.59,14.205
1.6,661.49,434,46.641,14.179
1.65,660.85,434,46.692,14.154
1.7,660.21,434,46.744,14.128
1.75,659.56,434,46.795,14.103
1.8,658.92,434,46.846,14.077
1.85,658.28,434,46.897,14.051
1.9,657.64,434,46.949,14.026
1.95,657,434,47,14
2,656.36,434,47.051,13.974
2.05,655.72,434,47.103,13.949
2.1,655.08,434,47.154,13.923
2.15,654.44,434,47.205,13.897
2.2,653.79,434,47.256,13.872
2.25,653.15,434,47.308,13.846
2.3,652.51,434,47.359,13.821
2.35,651.87,434,47.41,13.795
2.4,651.23,434,47.462,13.769
2.45,650.59,434,47.513,13.744
2.5,649.95,434,47.564,13.718
2.55,649.31,434,47.615,13.692
2.6,648.67,434,47.667,13.667
2.65,648.03,434,47.718,13.641
2.7,647.38,434,47.769,13.615
2.75,646.74,434,47.821,13.59
2.8,646.1,434,47.872,13.564
2.85,645.46,434,47.923,13.538
2.9,644.82,434,47.974,13.513
2.95,644.18,434,48.026,13.487
3,643.54,434,48.077,13.462
3.05,642.9,434,48.128,13.436
3.1,642.26,434,48.179,13.41
3.15,641.62,434,48.231,13.385
3.2,640.97,434,48.282,13.359
3.25,640.33,434,48.333,13.333
3.3,639.69,434,48.385,13.308
3.35,639.05,434,48.436,13.282
3.4,638.41,434,48.487,13.256
3.45,637.77,434,48.538,13.231
3.5,637.13,434,48.59,13.205
3.55,636.49,434,48.641,13.179
3.6,635.85,434,48.692,13.154
3.65,635.21,434,48.744,13.128
3.7,634.56,434,48.795,13.103
3.75,633.92,434,48.846,13.077
3.8,633.28,434,48.897,13.051
3.85,632.64,434,48.949,13.026
3.9,632,434,49,13
3.95,631.23,434,48.983,12.95
4,630.47,434,48.967,12.9
4.05,629.7,434,48.95,12.85
4.1,628.93,434,48.933,12.8
4.15,628.17,434,48.917,12.75
4.2,627.4,434,48.9,12.7
4.25,626.63,434,48.883,12.65
4.3,625.87,434,48.867,12.6
4.35,625.1,434,48.85,12.55
4.4,624.33,434,48.833,12.5
4.45,623.57,434,48.817,12.45
4.5,622.8,434,48.8,12.4
4.55,622.03,434,48.783,12.35
4.6,621.27,434,48.767,12.3
4.65,620.5,434,48.75,12.25
4.7,619.73,434,48.733,12.2
4.75,618.97,434,48.717,12.15
4.8,618.2,434,48.7,12.1
4.85,617.43,434,48.683,12.05
4.9,616.67,434,48.667,12
4.95,615.9,434,48.65,11.95
5,615.13,434,48.633,11.9
5.05,614.37,434,48.617,11.85
5.1,613.6,434,48.6,11.8
5.15,612.83,434,48.583,11.75
5.2,612.07,434,48.567,11.7
5.25,611.3,434,48.55,11.65
5.3,610.53,434,48.533,11.6
5.35,609.77,434,48.517,11.55
5.4,609,434,48.5,11.5
5.45,608.23,434,48.483,11.45
5.5,607.47,434,48.467,11.4
5.55,606.7,434,48.45,11.35
5.6,605.93,434,48.433,11.3
5.65,605.17,434,48.417,11.25
5.7,604.4,434,48.4,11.2
5.75,603.63,434,48.383,11.15
5.8,602.87,434,48.367,11.1
5.85,602.1,434,48.35,11.05
5.9,601.33,434,48.333,11
5.95,600.57,434,48.317,10.95
6,599.8,434,48.3,10.9
6.05,599.03,434,48.283,10.85
6.1,598.27,434,48.267,10.8
6.15,597.5,434,48.25,10.75
6.2,596.73,434,48.233,10.7
6.25,595.97,434,48.217,10.65
6.3,595.2,434,48.2,10.6
6.35,594.43,434,48.183,10.55
6.4,593.67,434,48.167,10.5
6.45,592.9,434,48.15,10.45
6.5,592.13,434,48.133,10.4
6.55,591.37,434,48.117,10.35
6.6,590.6,434,48.1,10.3
6.65,589.83,434,48.083,10.25
6.7,589.07,434,48.067,10.2
6.75,588.3,434,48.05,10.15
6.8,587.53,434,48.033,10.1
6.85,586.77,434,48.017,10.05
6.9,586,434,48,10
6.95,585.28,434.01,48,10.014
7,584.56,434.03,48,10.028
7.05,583.83,434.04,48,10.042
7.1,583.11,434.06,48,10.056
7.15,582.39,434.07,48,10.069
7.2,581.67,434.08,48,10.083
7.25,580.94,434.1,48,10.097
7.3,580.22,434.11,48,10.111
7.35,579.5,434.13,48,10.125
7.4,578.78,434.14,48,10.139
7.45,578.06,434.15,48,10.153
7.5,577.33,434.17,48,10.167
7.55,576.61,434.18,48,10.181
7.6,575.89,434.19,48,10.194
7.65,575.17,434.21,48,10.208
7.7,574.44,434.22,48,10.222
7.75,573.72,434.24,48,10.236
7.8,573,434.25,48,10.25
7.85,572.28,434.26,48,10.264
7.9,571.56,434.28,48,10.278
7.95,570.83,434.29,48,10.292
8,570.11,434.31,48,10.306
8.05,569.39,434.32,48,10.319
8.1,568.67,434.33,48,10.333
8.15,567.94,434.35,48,10.347
8.2,567.22,434.36,48,10.361
8.25,566.5,434.38,48,10.375
8.3,565.78,434.39,48,10.389
8.35,565.06,434.4,48,10.403
8.4,564.33,434.42,48,10.417
8.45,563.61,434.43,48,10.431
8.5,562.89,434.44,48,10.444
8.55,562.17,434.46,48,10.458
8.6,561.44,434.47,48,10.472
8.65,560.72,434.49,48,10.486
8.7,560,434.5,48,10.5
8.75,559.28,434.51,48,10.514
8.8,558.56,434.53,48,10.528
8.85,557.83,434.54,48,10.542
8.9,557.11,434.56,48,10.556
8.95,556.39,434.57,48,10.569
9,555.67,434.58,48,10.583
9.05,554.94,434.6,48,10.597
9.1,554.22,434.61,48,10.611
9.15,553.5,434.63,48,10.625
9.2,552.78,434.64,48,10.639
9.25,552.06,434.65,48,10.653
9.3,551.33,434.67,48,10.667
9.35,550.61,434.68,48,10.681
9.4,549.89,434.69,48,10.694
9.45,549.17,434.71,48,10.708
9.5,548.44,434.72,48,10.722
9.55,547.72,434.74,48,10.736
9.6,547,434.75,48,10.75
9.65,546.28,434.76,48,10.764
9.7,545.56,434.78,48,10.778
9.75,544.83,434.79,48,10.792
9.8,544.11,434.81,48,10.806
9.85,543.39,434.82,48,10.819
9.9,542.67,434.83,48,10.833
9.95,541.94,434.85,48,10.847
10,541.22,434.86,48,10.861
10.05,540.5,434.88,48,10.875
10.1,539.78,434.89,48,10.889
10.15,539.06,434.9,48,10.903
10.2,538.33,434.92,48,10.917
10.25,537.61,434.93,48,10.931
10.3,536.89,434.94,48,10.944
10.35,536.17,434.96,48,10.958
10.4,535.44,434.97,48,10.972
10.45,534.72,434.99,48,10.986
10.5,534,435,48,11
10.55,533.19,434.99,48.04,11.013
10.6,532.37,434.97,48.08,11.027
10.65,531.56,434.96,48.12,11.04
10.7,530.75,434.95,48.16,11.053
10.75,529.93,434.93,48.2,11.067
10.8,529.12,434.92,48.24,11.08
10.85,528.31,434.91,48.28,11.093
10.9,527.49,434.89,48.32,11.107
10.95,526.68,434.88,48.36,11.12
11,525.87,434.87,48.4,11.133
11.05,525.05,434.85,48.44,11.147
11.1,524.24,434.84,48.48,11.16
11.15,523.43,434.83,48.52,11.173
11.2,522.61,434.81,48.56,11.187
11.25,521.8,434.8,48.6,11.2
11.3,520.99,434.79,48.64,11.213
11.35,520.17,434.77,48.68,11.227
