0,886,432,43,17
0.05,886.86,431.97,42.869,16.963
0.1,887.58,431.91,42.85,16.945
0.15,889.2,431.96,42.66,16.892
0.2,889.95,431.92,42.712,16.897
0.25,890.72,431.85,42.746,16.966
0.3,891.4,431.76,43.026,17.117
0.35,892.17,431.73,42.967,17.101
0.4,892.89,431.65,43.21,17.213
0.45,894.23,431.45,43.744,17.427
0.5,895.02,431.43,43.914,17.426
0.55,895.68,431.43,44.057,17.445
0.6,896.44,431.36,44.327,17.526
0.65,897.19,431.32,44.276,17.578
0.7,898.61,431.24,44.531,17.8
0.75,899.31,431.18,44.682,17.93
0.8,900.11,431.18,44.65,17.931
0.85,900.86,431.11,44.748,18.002
0.9,901.53,431.1,44.689,17.99
0.95,903.09,431.06,44.786,18.035
1,903.79,430.99,44.861,18.115
1.05,904.61,431.09,44.677,18.021
1.1,905.41,431.08,44.646,18.018
1.15,906.14,431.08,44.378,17.889
1.2,907.75,431.07,44.169,17.781
1.25,908.47,431.06,44.006,17.746
1.3,909.31,431.03,43.85,17.763
1.35,909.93,430.99,44.031,17.835
1.4,910.61,430.94,44.061,17.826
1.45,912.18,430.87,43.986,17.818
1.5,912.87,430.82,43.867,17.77
1.55,913.54,430.75,43.94,17.765
1.6,914.35,430.73,43.899,17.749
1.65,914.97,430.68,43.965,17.791
1.7,916.53,430.64,43.573,17.602
1.75,917.14,430.52,43.662,17.677
1.8,917.9,430.43,43.612,17.683
1.85,919.42,430.44,43.519,17.624
1.9,920.28,430.47,43.273,17.512
1.95,920.93,430.45,43.328,17.533
2,922.5,430.47,43.058,17.416
2.05,923.24,430.49,42.89,17.39
2.1,924.11,430.53,42.702,17.349
2.15,924.76,430.5,42.671,17.383
2.2,925.54,430.44,42.722,17.509
2.25,927.02,430.45,42.664,17.607
2.3,927.72,430.43,42.541,17.628
2.35,928.41,430.35,42.749,17.816
2.4,929.18,430.31,42.654,17.836
2.45,930.52,430.22,42.831,17.931
2.5,931.35,430.21,42.604,17.872
2.55,931.94,430.18,42.567,17.912
2.6,932.78,430.22,42.288,17.831
2.65,933.47,430.17,42.187,17.789
2.7,935.04,430.22,41.773,17.642
2.75,935.86,430.17,41.584,17.566
2.8,936.56,430.14,41.567,17.577
2.85,937.33,430.16,41.342,17.498
2.9,938.03,430.17,41.314,17.474
2.95,939.45,430.2,41.208,17.382
3,940.14,430.27,41.104,17.282
3.05,940.79,430.27,41.039,17.238
3.1,941.48,430.28,41.012,17.227
3.15,942.93,430.27,40.898,17.225
3.2,943.6,430.28,40.776,17.204
3.25,944.31,430.3,40.851,17.235
3.3,945.11,430.33,40.536,17.141
3.35,946.48,430.37,40.628,17.226
3.4,947.08,430.36,40.87,17.338
3.45,947.67,430.36,41.046,17.451
3.5,948.4,430.35,41.122,17.535
3.55,948.98,430.3,41.294,17.609
3.6,950.18,430.18,41.636,17.734
3.65,950.85,430.17,41.563,17.722
3.7,951.5,430.22,41.473,17.675
3.75,952.21,430.22,41.283,17.561
3.8,953.65,430.15,41.036,17.429
3.85,954.26,430.16,40.953,17.353
3.9,954.96,430.17,40.774,17.252
3.95,955.61,430.15,40.674,17.198
4,956.22,430.05,40.648,17.176
4.05,957.51,429.96,40.539,17.089
4.1,958.19,429.95,40.345,16.958
4.15,958.81,429.88,40.31,16.974
4.2,959.58,429.86,39.975,16.818
4.25,960.78,429.79,39.669,16.741
4.3,961.43,429.74,39.601,16.743
4.35,962.06,429.68,39.46,16.746
4.4,962.72,429.66,39.331,16.756
4.45,963.38,429.68,39.204,16.754
4.5,964.69,429.59,38.984,16.722
4.55,965.26,429.52,39.039,16.765
4.6,965.88,429.46,39.032,16.771
4.65,966.5,429.47,39,16.741
4.7,967.11,429.41,39.008,16.773
4.75,968.38,429.34,38.744,16.746
4.8,968.95,429.31,38.785,16.82
4.85,969.56,429.29,38.697,16.819
4.9,970.15,429.26,38.612,16.818
4.95,971.42,429.3,38.444,16.79
5,972,429.29,38.414,16.804
5.05,972.57,429.3,38.431,16.856
5.1,973.71,429.21,38.585,17.066
5.15,974.29,429.22,38.474,17.05
5.2,974.8,429.18,38.598,17.118
5.25,975.85,429.05,38.977,17.283
5.3,976.46,429.01,39.057,17.312
5.35,976.92,428.99,39.199,17.357
5.4,977.48,428.95,39.219,17.359
5.45,978.03,428.95,39.178,17.352
5.5,978.02,428.95,39.205,17.359
5.55,981.03,428.82,39.726,17.321
5.6,981.52,428.78,39.867,17.347
5.65,982.09,428.77,39.896,17.35
5.7,982.51,428.72,40.09,17.399
5.75,983.03,428.72,40.099,17.401
5.8,983.49,428.71,40.17,17.386
5.85,983.99,428.69,40.149,17.367
5.9,984.45,428.62,40.353,17.393
5.95,984.86,428.58,40.372,17.363
6,985.41,428.67,39.997,17.171
6.05,985.9,428.73,39.648,17.02
6.1,986.96,428.84,39.193,16.81
6.15,987.42,428.84,39.105,16.801
6.2,987.94,428.8,38.805,16.698
6.25,988.36,428.85,38.276,16.524
6.3,988.8,428.89,38.152,16.483
6.35,989.74,428.29,39.382,17.217
6.4,989.82,428.15,39.938,17.537
6.45,989.89,428.07,40.385,17.676
6.5,990.75,427.93,41.717,17.742
6.55,991.41,427.91,41.674,17.822
6.6,992.07,427.84,41.458,17.733
6.65,992.37,427.86,42.158,17.962
6.7,992.81,427.88,42.121,17.898
6.75,993.81,427.91,42.187,17.594
6.8,993.95,427.54,43.654,18.372
