0,656,430,30,9
0.05,655.54,429.98,30.02,9
0.1,655.08,429.96,30.039,9
0.15,654.62,429.94,30.059,9
0.2,654.16,429.92,30.078,9
0.25,653.7,429.9,30.098,9
0.3,653.24,429.88,30.118,9
0.35,652.77,429.86,30.137,9
0.4,652.31,429.84,30.157,9
0.45,651.85,429.82,30.176,9
0.5,651.39,429.8,30.196,9
0.55,650.93,429.78,30.216,9
0.6,650.47,429.76,30.235,9
0.65,650.01,429.75,30.255,9
0.7,649.55,429.73,30.275,9
0.75,649.09,429.71,30.294,9
0.8,648.63,429.69,30.314,9
0.85,648.17,429.67,30.333,9
0.9,647.71,429.65,30.353,9
0.95,647.25,429.63,30.373,9
1,646.78,429.61,30.392,9
1.05,646.32,429.59,30.412,9
1.1,645.86,429.57,30.431,9
1.15,645.4,429.55,30.451,9
1.2,644.94,429.53,30.471,9
1.25,644.48,429.51,30.49,9
1.3,644.02,429.49,30.51,9
1.35,643.56,429.47,30.529,9
1.4,643.1,429.45,30.549,9
1.45,642.64,429.43,30.569,9
1.5,642.18,429.41,30.588,9
1.55,641.72,429.39,30.608,9
1.6,641.25,429.37,30.627,9
1.65,640.79,429.35,30.647,9
1.7,640.33,429.33,30.667,9
1.75,639.87,429.31,30.686,9
1.8,639.41,429.29,30.706,9
1.85,638.95,429.27,30.725,9
1.9,638.49,429.25,30.745,9
1.95,638.03,429.24,30.765,9
2,637.57,429.22,30.784,9
2.05,637.11,429.2,30.804,9
2.1,636.65,429.18,30.824,9
2.15,636.19,429.16,30.843,9
2.2,635.73,429.14,30.863,9
2.25,635.26,429.12,30.882,9
2.3,634.8,429.1,30.902,9
2.35,634.34,429.08,30.922,9
2.4,633.88,429.06,30.941,9
2.45,633.42,429.04,30.961,9
2.5,632.96,429.02,30.98,9
2.55,632.5,429,31,9
2.6,632.04,428.98,31.02,9
2.65,631.58,428.96,31.039,9
2.7,631.12,428.94,31.059,9
2.75,630.66,428.92,31.078,9
2.8,630.2,428.9,31.098,9
2.85,629.74,428.88,31.118,9
2.9,629.27,428.86,31.137,9
2.95,628.81,428.84,31.157,9
3,628.35,428.82,31.176,9
3.05,627.89,428.8,31.196,9
3.1,627.43,428.78,31.216,9
3.15,626.97,428.76,31.235,9
3.2,626.51,428.75,31.255,9
3.25,626.05,428.73,31.275,9
3.3,625.59,428.71,31.294,9
3.35,625.13,428.69,31.314,9
3.4,624.67,428.67,31.333,9
3.45,624.21,428.65,31.353,9
3.5,623.75,428.63,31.373,9
3.55,623.28,428.61,31.392,9
3.6,622.82,428.59,31.412,9
3.65,622.36,428.57,31.431,9
3.7,621.9,428.55,31.451,9
3.75,621.44,428.53,31.471,9
3.8,620.98,428.51,31.49,9
3.85,620.52,428.49,31.51,9
3.9,620.06,428.47,31.529,9
3.95,619.6,428.45,31.549,9
4,619.14,428.43,31.569,9
4.05,618.68,428.41,31.588,9
4.1,618.22,428.39,31.608,9
4.15,617.75,428.37,31.627,9
4.2,617.29,428.35,31.647,9
4.25,616.83,428.33,31.667,9
4.3,616.37,428.31,31.686,9
4.35,615.91,428.29,31.706,9
4.4,615.45,428.27,31.725,9
4.45,614.99,428.25,31.745,9
4.5,614.53,428.24,31.765,9
4.55,614.07,428.22,31.784,9
4.6,613.61,428.2,31.804,9
4.65,613.15,428.18,31.824,9
4.7,612.69,428.16,31.843,9
4.75,612.23,428.14,31.863,9
4.8,611.76,428.12,31.882,9
4.85,611.3,428.1,31.902,9
4.9,610.84,428.08,31.922,9
4.95,610.38,428.06,31.941,9
5,609.92,428.04,31.961,9
5.05,609.46,428.02,31.98,9
5.1,609,428,32,9
5.15,608.56,428,32,9
5.2,608.11,428,32,9
5.25,607.67,428,32,9
5.3,607.22,428,32,9
5.35,606.78,428,32,9
5.4,606.33,428,32,9
5.45,605.89,428,32,9
5.5,605.44,428,32,9
5.55,605,428,32,9
5.6,604.56,428,32,9
5.65,604.11,428,32,9
5.7,603.67,428,32,9
5.75,603.22,428,32,9
5.8,602.78,428,32,9
5.85,602.33,428,32,9
5.9,601.89,428,32,9
5.95,601.44,428,32,9
6,601,428,32,9
6.05,600.56,428,32,9
6.1,600.11,428,32,9
6.15,599.67,428,32,9
6.2,599.22,428,32,9
6.25,598.78,428,32,9
6.3,598.33,428,32,9
6.35,597.89,428,32,9
6.4,597.44,428,32,9
6.45,597,428,32,9
6.5,596.56,428,32,9
6.55,596.11,428,32,9
6.6,595.67,428,32,9
6.65,595.22,428,32,9
6.7,594.78,428,32,9
6.75,594.33,428,32,9
6.8,593.89,428,32,9
6.85,593.44,428,32,9
6.9,593,428,32,9
6.95,592.56,428,32,9
7,592.11,428,32,9
7.05,591.67,428,32,9
7.1,591.22,428,32,9
7.15,590.78,428,32,9
7.2,590.33,428,32,9
7.25,589.89,428,32,9
7.3,589.44,428,32,9
7.35,589,428,32,9
7.4,588.56,428,32,9
7.45,588.11,428,32,9
7.5,587.67,428,32,9
7.55,587.22,428,32,9
7.6,586.78,428,32,9
7.65,586.33,428,32,9
7.7,585.89,428,32,9
7.75,585.44,428,32,9
7.8,585,428,32,9
7.85,584.56,428,32,9
7.9,584.11,428,32,9
7.95,583.67,428,32,9
8,583.22,428,32,9
8.05,582.78,428,32,9
8.1,582.33,428,32,9
8.15,581.89,428,32,9
8.2,581.44,428,32,9
8.25,581,428,32,9
8.3,580.56,428,32,9
8.35,580.11,428,32,9
8.4,579.67,428,32,9
8.45,579.22,428,32,9
8.5,578.78,428,32,9
8.55,578.33,428,32,9
8.6,577.89,428,32,9
8.65,577.44,428,32,9
8.7,577,428,32,9
8.75,576.56,428,32,9
8.8,576.11,428,32,9
8.85,575.67,428,32,9
8.9,575.22,428,32,9
8.95,574.78,428,32,9
9,574.33,428,32,9
9.05,573.89,428,32,9
9.1,573.44,428,32,9
9.15,573,428,32,9
9.2,572.52,428,32,8.9839
9.25,572.03,428,32,8.9677
9.3,571.55,428,32,8.9516
9.35,571.06,428,32,8.9355
9.4,570.58,428,32,8.9194
9.45,570.1,428,32,8.9032
9.5,569.61,428,32,8.8871
9.55,569.13,428,32,8.871
9.6,568.65,428,32,8.8548
9.65,568.16,428,32,8.8387
9.7,567.68,428,32,8.8226
9.75,567.19,428,32,8.8065
9.8,566.71,428,32,8.7903
9.85,566.23,428,32,8.7742
9.9,565.74,428,32,8.7581
9.95,565.26,428,32,8.7419
10,564.77,428,32,8.7258
10.05,564.29,428,32,8.7097
10.1,563.81,428,32,8.6935
10.15,563.32,428,32,8.6774
10.2,562.84,428,32,8.6613
10.25,562.35,428,32,8.6452
10.3,561.87,428,32,8.629
10.35,561.39,428,32,8.6129
10.4,560.9,428,32,8.5968
10.45,560.42,428,32,8.5806
10.5,559.94,428,32,8.5645
10.55,559.45,428,32,8.5484
10.6,558.97,428,32,8.5323
10.65,558.48,428,32,8.5161
10.7,558,428,32,8.5
10.75,557.52,428,32,8.4839
10.8,557.03,428,32,8.4677
10.85,556.55,428,32,8.4516
10.9,556.06,428,32,8.4355
10.95,555.58,428,32,8.4194
11,555.1,428,32,8.4032
11.05,554.61,428,32,8.3871
11.1,554.13,428,32,8.371
11.15,553.65,428,32,8.3548
11.2,553.16,428,32,8.3387
11.25,552.68,428,32,8.3226
11.3,552.19,428,32,8.3065
11.35,551.71,428,32,8.2903
11.4,551.23,428,32,8.2742
11.45,550.74,428,32,8.2581
11.5,550.26,428,32,8.2419
11.55,549.77,428,32,8.2258
11.6,549.29,428,32,8.2097
11.65,548.81,428,32,8.1935
11.7,548.32,428,32,8.1774
11.75,547.84,428,32,8.1613
11.8,547.35,428,32,8.1452
11.85,546.87,428,32,8.129
11.9,546.39,428,32,8.1129
11.95,545.9,428,32,8.0968
12,545.42,428,32,8.0806
12.05,544.94,428,32,8.0645
12.1,544.45,428,32,8.0484
12.15,543.97,428,32,8.0323
12.2,543.48,428,32,8.0161
12.25,543,428,32,8
12.3,542.52,428,32,7.9839
12.35,542.03,428,32,7.9677
12.4,541.55,428,32,7.9516
12.45,541.06,428,32,7.9355
12.5,540.58,428,32,7.9194
12.55,540.1,428,32,7.9032
12.6,539.61,428,32,7.8871
12.65,539.13,428,32,7.871
12.7,538.65,428,32,7.8548
12.75,538.16,428,32,7.8387
12.8,537.68,428,32,7.8226
12.85,537.19,428,32,7.8065
12.9,536.71,428,32,7.7903
12.95,536.23,428,32,7.7742
13,535.74,428,32,7.7581
13.05,535.26,428,32,7.7419
13.1,534.77,428,32,7.7258
13.15,534.29,428,32,7.7097
13.2,533.81,428,32,7.6935
