0,1069,426,33,12
0.05,1068.5,426.01,33,11.993
0.1,1068.1,426.03,33,11.986
0.15,1067.6,426.04,33,11.979
0.2,1067.1,426.06,33,11.972
0.25,1066.7,426.07,33,11.965
0.3,1066.2,426.08,33,11.958
0.35,1065.7,426.1,33,11.951
0.4,1065.3,426.11,33,11.944
0.45,1064.8,426.13,33,11.937
0.5,1064.3,426.14,33,11.931
0.55,1063.9,426.15,33,11.924
0.6,1063.4,426.17,33,11.917
0.65,1063,426.18,33,11.91
0.7,1062.5,426.19,33,11.903
0.75,1062,426.21,33,11.896
0.8,1061.6,426.22,33,11.889
0.85,1061.1,426.24,33,11.882
0.9,1060.6,426.25,33,11.875
0.95,1060.2,426.26,33,11.868
1,1059.7,426.28,33,11.861
1.05,1059.2,426.29,33,11.854
1.1,1058.8,426.31,33,11.847
1.15,1058.3,426.32,33,11.84
1.2,1057.8,426.33,33,11.833
1.25,1057.4,426.35,33,11.826
1.3,1056.9,426.36,33,11.819
1.35,1056.4,426.38,33,11.812
1.4,1056,426.39,33,11.806
1.45,1055.5,426.4,33,11.799
1.5,1055,426.42,33,11.792
1.55,1054.6,426.43,33,11.785
1.6,1054.1,426.44,33,11.778
1.65,1053.6,426.46,33,11.771
1.7,1053.2,426.47,33,11.764
1.75,1052.7,426.49,33,11.757
1.8,1052.2,426.5,33,11.75
1.85,1051.8,426.51,33,11.743
1.9,1051.3,426.53,33,11.736
1.95,1050.9,426.54,33,11.729
2,1050.4,426.56,33,11.722
2.05,1049.9,426.57,33,11.715
2.1,1049.5,426.58,33,11.708
2.15,1049,426.6,33,11.701
2.2,1048.5,426.61,33,11.694
2.25,1048.1,426.63,33,11.687
2.3,1047.6,426.64,33,11.681
2.35,1047.1,426.65,33,11.674
2.4,1046.7,426.67,33,11.667
2.45,1046.2,426.68,33,11.66
2.5,1045.7,426.69,33,11.653
2.55,1045.3,426.71,33,11.646
2.6,1044.8,426.72,33,11.639
2.65,1044.3,426.74,33,11.632
2.7,1043.9,426.75,33,11.625
2.75,1043.4,426.76,33,11.618
2.8,1042.9,426.78,33,11.611
2.85,1042.5,426.79,33,11.604
