0,380,433,44,11
0.05,381.67,433,44.083,11.042
0.1,383.33,433,44.167,11.083
0.15,385,433,44.25,11.125
0.2,386.67,433,44.333,11.167
0.25,388.33,433,44.417,11.208
0.3,390,433,44.5,11.25
0.35,391.67,433,44.583,11.292
0.4,393.33,433,44.667,11.333
0.45,395,433,44.75,11.375
0.5,396.67,433,44.833,11.417
0.55,398.33,433,44.917,11.458
0.6,400,433,45,11.5
0.65,401.67,433,45.083,11.542
0.7,403.33,433,45.167,11.583
0.75,405,433,45.25,11.625
0.8,406.67,433,45.333,11.667
0.85,408.33,433,45.417,11.708
0.9,410,433,45.5,11.75
0.95,411.67,433,45.583,11.792
1,413.33,433,45.667,11.833
1.05,415,433,45.75,11.875
1.1,416.67,433,45.833,11.917
1.15,418.33,433,45.917,11.958
1.2,420,433,46,12
1.25,421.67,433,46.083,12.042
1.3,423.33,433,46.167,12.083
1.35,425,433,46.25,12.125
1.4,426.67,433,46.333,12.167
1.45,428.33,433,46.417,12.208
1.5,430,433,46.5,12.25
1.55,431.67,433,46.583,12.292
1.6,433.33,433,46.667,12.333
1.65,435,433,46.75,12.375
1.7,436.67,433,46.833,12.417
1.75,438.33,433,46.917,12.458
1.8,440,433,47,12.5
1.85,441.67,433,47.083,12.542
1.9,443.33,433,47.167,12.583
1.95,445,433,47.25,12.625
2,446.67,433,47.333,12.667
2.05,448.33,433,47.417,12.708
2.1,450,433,47.5,12.75
2.15,451.67,433,47.583,12.792
2.2,453.33,433,47.667,12.833
2.25,455,433,47.75,12.875
2.3,456.67,433,47.833,12.917
2.35,458.33,433,47.917,12.958
2.4,460,433,48,13
2.45,461.93,433.02,48,12.984
2.5,463.87,433.03,48,12.967
2.55,465.8,433.05,48,12.951
2.6,467.74,433.07,48,12.934
2.65,469.67,433.08,48,12.918
2.7,471.61,433.1,48,12.902
2.75,473.54,433.11,48,12.885
2.8,475.48,433.13,48,12.869
2.85,477.41,433.15,48,12.852
2.9,479.34,433.16,48,12.836
2.95,481.28,433.18,48,12.82
3,483.21,433.2,48,12.803
3.05,485.15,433.21,48,12.787
3.1,487.08,433.23,48,12.77
3.15,489.02,433.25,48,12.754
3.2,490.95,433.26,48,12.738
3.25,492.89,433.28,48,12.721
3.3,494.82,433.3,48,12.705
3.35,496.75,433.31,48,12.689
3.4,498.69,433.33,48,12.672
3.45,500.62,433.34,48,12.656
3.5,502.56,433.36,48,12.639
3.55,504.49,433.38,48,12.623
3.6,506.43,433.39,48,12.607
3.65,508.36,433.41,48,12.59
3.7,510.3,433.43,48,12.574
3.75,512.23,433.44,48,12.557
3.8,514.16,433.46,48,12.541
3.85,516.1,433.48,48,12.525
3.9,518.03,433.49,48,12.508
3.95,519.97,433.51,48,12.492
4,521.9,433.52,48,12.475
4.05,523.84,433.54,48,12.459
4.1,525.77,433.56,48,12.443
4.15,527.7,433.57,48,12.426
4.2,529.64,433.59,48,12.41
4.25,531.57,433.61,48,12.393
4.3,533.51,433.62,48,12.377
4.35,535.44,433.64,48,12.361
4.4,537.38,433.66,48,12.344
4.45,539.31,433.67,48,12.328
4.5,541.25,433.69,48,12.311
4.55,543.18,433.7,48,12.295
